DATE,HOUR-MST,Avg Global PSP [W/m^2],Avg Global Extraterrestrial (calc) [W/m^2],Avg Direct NIP #2 [W/m^2],Avg Diffuse PSP (sband corr) [W/m^2],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%]
7/3/2008,10,610.8212,1058.5382,399.0687,288.3752,29.2667,16.9167
7/3/2008,11,948.2658,1184.5164,780.4605,220.6578,2.2833,1.2167
7/3/2008,12,999.7517,1252.2353,796.7845,214.4122,2.9000,1.3833
7/3/2008,13,1008.4478,1257.0666,813.9875,207.6302,2.2000,1.1333
7/3/2008,14,935.1300,1198.6754,768.5472,217.0412,2.9000,1.4167
7/3/2008,15,832.1377,1081.0386,772.1413,192.1605,2.3667,0.9000
7/3/2008,16,665.5393,912.1806,720.1432,175.5781,5.1167,2.7833
7/3/2008,17,341.1527,703.6380,411.9045,130.7710,13.9500,8.9000
7/3/2008,18,285.3370,469.7262,549.5913,122.7159,13.2833,5.1167
7/3/2008,19,58.5808,226.9385,134.5783,40.8371,26.2333,14.9500
7/3/2008,20,-1.7578,25.6297,-1.7509,-1.7059,3.0500,2.0500
7/3/2008,21,-3.6814,0.0000,1.6314,-3.2799,-1.0000,-1.0000
7/3/2008,22,-2.6863,0.0000,0.4494,-2.0235,-1.0000,-1.0000
7/3/2008,23,-5.1827,0.0000,-0.7324,-3.9546,-1.0000,-1.0000
7/4/2008,0,-3.8713,0.0000,-0.0180,-3.0076,-1.0000,-1.0000
7/4/2008,1,-5.0344,0.0000,-0.0780,-4.2162,-1.0000,-1.0000
7/4/2008,2,-4.3825,0.0000,-0.6014,-3.7853,-1.0000,-1.0000
7/4/2008,3,-4.1288,0.0000,-0.8133,-3.1471,-1.0000,-1.0000
7/4/2008,4,-3.6401,0.0000,0.0062,-2.6765,-1.0000,-1.0000
7/4/2008,5,0.8955,11.5677,24.1599,1.5295,-1.0000,-1.0000
7/4/2008,6,92.1393,189.1066,433.5498,58.2409,0.9000,0.9000
7/4/2008,7,276.6422,431.5463,703.9162,80.5519,1.0000,1.0000
7/4/2008,8,478.9105,667.9734,814.8208,85.0023,0.7167,0.7167
7/4/2008,9,679.5858,881.4682,885.0715,89.1548,0.8333,0.8333
7/4/2008,10,858.7870,1057.3434,929.9302,93.7803,1.0000,1.0000
7/4/2008,11,982.6655,1183.5664,944.9970,101.9636,1.0000,1.0000
7/4/2008,12,1038.1700,1251.5108,937.3422,113.1916,0.9333,0.9333
7/4/2008,13,1037.3200,1256.5338,928.7648,119.4142,0.9833,0.9833
7/4/2008,14,978.2353,1198.2855,923.0777,115.6620,0.9667,0.9667
7/4/2008,15,864.8325,1080.7340,898.5932,118.8266,1.9000,1.0333
7/4/2008,16,630.7460,911.8960,671.3492,164.4099,11.7167,5.3500
7/4/2008,17,324.6263,703.3077,340.2161,156.1490,36.2000,24.7167
7/4/2008,18,120.8507,469.2870,58.6970,100.1251,49.6167,34.7167
7/4/2008,19,92.2410,226.3379,252.1320,76.6458,46.8167,27.6667
7/4/2008,20,-0.5324,25.2868,-0.8696,0.5081,2.3500,1.3667
7/4/2008,21,-5.6844,0.0000,-0.9480,-4.3286,-1.0000,-1.0000
7/4/2008,22,-5.8839,0.0000,-1.5544,-4.1217,-1.0000,-1.0000
7/4/2008,23,-6.3897,0.0000,-1.0964,-5.0080,-1.0000,-1.0000
7/5/2008,0,-5.0413,0.0000,-0.9852,-4.0392,-1.0000,-1.0000
7/5/2008,1,-5.5444,0.0000,-0.8409,-4.2417,-1.0000,-1.0000
7/5/2008,2,-5.3581,0.0000,-0.8947,-4.3166,-1.0000,-1.0000
7/5/2008,3,-4.1924,0.0000,-0.3391,-3.2750,-1.0000,-1.0000
7/5/2008,4,-4.1037,0.0000,0.6902,-3.2978,-1.0000,-1.0000
7/5/2008,5,1.0609,10.9071,13.1987,1.4386,-1.0000,-1.0000
7/5/2008,6,73.6106,187.0415,148.4797,60.2296,11.3333,5.0000
7/5/2008,7,262.9177,429.6236,542.8955,107.7087,5.6000,3.9167
7/5/2008,8,464.5165,666.2579,661.4722,149.6300,13.0333,3.4333
7/5/2008,9,653.9075,879.9913,688.5887,193.3217,18.9500,9.3167
7/5/2008,10,854.2027,1056.1181,803.4870,191.8525,15.8833,8.8833
7/5/2008,11,550.4432,1182.5870,342.2316,235.0694,45.4833,31.0667
7/5/2008,12,295.1780,1250.7561,40.8255,252.7331,88.5167,66.9000
7/5/2008,13,200.6075,1255.9649,2.2558,200.6075,95.4500,82.2500
7/5/2008,14,194.6687,1197.8510,9.7521,187.8995,95.7667,76.2333
7/5/2008,15,176.6070,1080.3718,0.0047,176.6070,98.8333,85.3000
7/5/2008,16,109.6548,911.5406,0.8055,109.6548,99.2000,90.4000
7/5/2008,17,42.7578,702.8914,-2.5947,42.7578,99.0333,90.4000
7/5/2008,18,32.0472,468.7463,-1.6702,32.0472,98.1833,88.9167
7/5/2008,19,14.2752,225.6228,-1.1495,14.2752,82.7833,61.3833
7/5/2008,20,-0.0003,24.8878,-0.5178,0.3767,3.5333,2.2667
7/5/2008,21,-1.8812,0.0000,0.2682,-1.4151,-1.0000,-1.0000
7/5/2008,22,-2.3010,0.0000,-0.0552,-1.7275,-1.0000,-1.0000
7/5/2008,23,-2.5685,0.0000,-0.2808,-1.8896,-1.0000,-1.0000
7/6/2008,0,-3.6239,0.0000,-0.5185,-2.6884,-1.0000,-1.0000
7/6/2008,1,-2.7362,0.0000,-0.2575,-1.9039,-1.0000,-1.0000
7/6/2008,2,-2.3390,0.0000,0.0329,-1.7241,-1.0000,-1.0000
7/6/2008,3,-3.2413,0.0000,0.0916,-2.3034,-1.0000,-1.0000
7/6/2008,4,-4.0667,0.0000,-0.6246,-3.2138,-1.0000,-1.0000
7/6/2008,5,-1.5141,10.2509,-0.6357,-0.8044,-1.0000,-1.0000
7/6/2008,6,65.4564,184.9071,31.0098,63.3264,60.5333,40.6000
7/6/2008,7,113.3778,427.6441,12.2030,111.2284,80.6667,57.8833
7/6/2008,8,396.1462,664.4972,553.8315,110.4121,15.9333,7.5333
7/6/2008,9,596.1708,878.4783,617.3815,173.0224,16.4333,10.5000
7/6/2008,10,792.7197,1054.8623,575.0357,300.5131,38.3167,24.4333
7/6/2008,11,346.9890,1181.5795,31.4261,314.1298,87.0833,54.0500
7/6/2008,12,519.6553,1249.9701,108.9212,406.4943,89.6333,64.2333
7/6/2008,13,244.2613,1255.3590,4.8967,237.6326,96.2833,73.3333
7/6/2008,14,228.3271,1197.3697,37.9842,193.0834,88.7500,52.4500
7/6/2008,15,377.7540,1079.9512,165.5360,234.7229,83.2333,55.2500
7/6/2008,16,72.9345,911.1121,-9.0652,72.9345,98.0000,76.2000
7/6/2008,17,286.5532,702.3870,216.2798,171.7485,55.4500,39.3000
7/6/2008,18,170.1727,468.1029,146.6892,120.7889,54.7000,31.8500
7/6/2008,19,55.2865,224.7923,4.6927,55.2865,54.1500,28.4667
7/6/2008,20,2.0572,24.4324,0.2519,2.6607,4.5000,2.8167
7/6/2008,21,-4.1802,0.0000,-0.9872,-3.1625,-1.0000,-1.0000
7/6/2008,22,-4.1456,0.0000,-0.3842,-3.3158,-1.0000,-1.0000
7/6/2008,23,-3.2075,0.0000,-0.3122,-2.6936,-1.0000,-1.0000
7/7/2008,0,-2.2783,0.0000,0.0896,-1.9310,-1.0000,-1.0000
7/7/2008,1,-1.6904,0.0000,0.2194,-1.4241,-1.0000,-1.0000
7/7/2008,2,-3.3289,0.0000,-1.2653,-2.4704,-1.0000,-1.0000
7/7/2008,3,-3.5233,0.0000,-0.6837,-2.4734,-1.0000,-1.0000
7/7/2008,4,-2.1909,0.0000,0.3475,-1.6907,-1.0000,-1.0000
7/7/2008,5,-0.3883,9.5912,0.3564,-0.2337,-1.0000,-1.0000
7/7/2008,6,22.9265,182.7051,1.4634,22.9265,71.7000,47.7667
7/7/2008,7,77.1185,425.6094,2.0887,77.1185,97.8500,90.0667
7/7/2008,8,203.9937,662.6926,9.4331,202.5214,99.4833,96.0000
7/7/2008,9,112.9520,876.9298,-0.3591,112.9520,99.3167,81.6667
7/7/2008,10,63.6560,1053.5759,-8.1069,63.5494,96.9667,59.8833
7/7/2008,11,520.3638,1180.5426,74.5105,448.4568,89.1333,45.9500
7/7/2008,12,734.3787,1249.1526,81.0693,649.8134,91.7000,61.5167
7/7/2008,13,859.5665,1254.7146,274.3206,562.0688,83.1833,58.2167
7/7/2008,14,727.3857,1196.8402,348.2462,389.8741,52.3167,31.6833
7/7/2008,15,569.1752,1079.4702,301.3205,299.8503,45.4833,31.5500
7/7/2008,16,151.8486,910.6092,-6.0352,151.8372,93.9333,73.9667
7/7/2008,17,116.4999,701.7931,-0.4838,116.4999,96.3500,80.8000
7/7/2008,18,47.8623,467.3557,-3.1661,47.8623,95.4000,63.3833
7/7/2008,19,106.5726,223.8451,301.3148,86.3591,34.9000,14.8000
7/7/2008,20,8.8489,23.9271,25.6410,9.8172,2.7000,1.4500
7/7/2008,21,-4.8641,0.0000,-0.5174,-3.8896,-1.0000,-1.0000
7/7/2008,22,-3.3072,0.0000,0.1912,-2.7323,-1.0000,-1.0000
7/7/2008,23,-2.6235,0.0000,0.0987,-2.0317,-1.0000,-1.0000
7/8/2008,0,-2.7905,0.0000,-0.4140,-2.0419,-1.0000,-1.0000
7/8/2008,1,-3.2376,0.0000,0.0860,-2.4820,-1.0000,-1.0000
7/8/2008,2,-2.3939,0.0000,0.2583,-1.8980,-1.0000,-1.0000
7/8/2008,3,-2.9632,0.0000,-0.2037,-2.1964,-1.0000,-1.0000
7/8/2008,4,-3.7045,0.0000,-0.1710,-2.8422,-1.0000,-1.0000
7/8/2008,5,1.0103,8.9294,15.2910,1.3629,-1.0000,-1.0000
7/8/2008,6,87.5029,180.4377,425.9952,56.2882,1.5167,1.2667
7/8/2008,7,268.5048,423.5206,715.4608,77.5488,1.0000,1.0000
7/8/2008,8,483.5927,660.8450,826.9300,91.7587,2.3500,1.7667
7/8/2008,9,685.9497,875.3463,735.0433,194.2926,23.7833,13.7667
7/8/2008,10,864.2503,1052.2592,910.4438,120.1023,6.1167,3.7000
7/8/2008,11,1007.1460,1179.4764,876.7887,200.8531,24.4500,14.6833
7/8/2008,12,765.7650,1248.3022,447.6368,316.9613,48.3833,35.1833
7/8/2008,13,820.5908,1254.0306,470.7909,331.7084,45.6500,32.1667
7/8/2008,14,615.5140,1196.2614,240.0918,375.7277,74.0500,49.3167
7/8/2008,15,602.0270,1078.9271,277.7142,376.5338,77.5333,52.5500
7/8/2008,16,650.1128,910.0299,599.1547,238.1420,52.8333,36.0500
7/8/2008,17,506.1407,701.1081,736.7868,133.2846,18.7167,11.2667
7/8/2008,18,272.6167,466.5030,595.0470,92.5114,8.2833,5.7667
7/8/2008,19,88.2262,222.7805,374.6377,57.8482,7.6500,6.8167
7/8/2008,20,1.8461,23.3778,21.6242,2.6376,0.4333,0.3667
7/8/2008,21,-4.7341,0.0000,-0.2535,-3.9871,-1.0000,-1.0000
7/8/2008,22,-5.4457,0.0000,-1.3734,-4.4197,-1.0000,-1.0000
7/8/2008,23,-5.3345,0.0000,-1.7892,-3.9861,-1.0000,-1.0000
7/9/2008,0,-4.3593,0.0000,-0.7266,-3.1969,-1.0000,-1.0000
7/9/2008,1,-3.8087,0.0000,-0.7244,-2.5936,-1.0000,-1.0000
7/9/2008,2,-3.1627,0.0000,-0.0164,-2.4560,-1.0000,-1.0000
7/9/2008,3,-5.0823,0.0000,-0.4862,-4.1345,-1.0000,-1.0000
7/9/2008,4,-3.7744,0.0000,-0.3377,-3.1071,-1.0000,-1.0000
7/9/2008,5,0.6389,8.2826,22.4362,1.2747,-1.0000,-1.0000
7/9/2008,6,85.2186,178.1065,399.5928,57.7303,1.8500,1.7000
7/9/2008,7,261.9862,421.3791,668.3408,84.2064,2.8500,1.9333
7/9/2008,8,469.2022,658.9554,791.6455,94.6355,2.3000,1.3000
7/9/2008,9,667.4270,873.7284,854.6707,105.0495,1.0500,1.0000
7/9/2008,10,836.9257,1050.9121,891.1803,116.5045,1.0000,1.0000
7/9/2008,11,963.4952,1178.3798,912.9390,125.7880,1.0333,1.0333
7/9/2008,12,1028.9018,1247.4181,920.7658,131.9963,2.3667,2.0167
7/9/2008,13,1022.7683,1253.3057,902.7237,140.3126,3.0667,2.2333
7/9/2008,14,949.2115,1195.6311,843.8820,161.4170,3.7667,2.6167
7/9/2008,15,818.0208,1078.3202,714.4161,223.9114,19.5833,11.0833
7/9/2008,16,646.5385,909.3729,563.2230,261.2736,39.9833,25.2500
7/9/2008,17,426.0915,700.3308,609.0076,126.0877,6.9500,4.0500
7/9/2008,18,267.5543,465.5438,541.1255,112.8303,11.0000,6.0500
7/9/2008,19,97.6731,221.5978,369.6837,64.2178,6.0000,4.3167
7/9/2008,20,-0.0701,22.7737,13.5806,1.1429,-0.3833,-0.5167
7/9/2008,21,-5.4921,0.0000,-0.1270,-4.3463,-1.0000,-1.0000
7/9/2008,22,-5.7423,0.0000,-1.1113,-4.5006,-1.0000,-1.0000
7/9/2008,23,-6.6586,0.0000,-0.8872,-5.2823,-1.0000,-1.0000
7/10/2008,0,-3.9045,0.0000,0.6882,-3.2928,-1.0000,-1.0000
7/10/2008,1,-5.0375,0.0000,-0.8325,-3.5682,-1.0000,-1.0000
7/10/2008,2,-4.0162,0.0000,-0.2295,-3.2019,-1.0000,-1.0000
7/10/2008,3,-3.7851,0.0000,-0.2252,-2.9203,-1.0000,-1.0000
7/10/2008,4,-4.2857,0.0000,-0.8146,-3.1782,-1.0000,-1.0000
7/10/2008,5,-1.4518,7.6373,6.0821,-0.4430,-1.0000,-1.0000
7/10/2008,6,81.2070,175.7132,323.3839,56.7323,3.0500,2.2667
7/10/2008,7,266.9135,419.1862,648.3550,95.7527,4.6167,3.6167
7/10/2008,8,476.1937,657.0242,782.6958,107.5377,4.6333,3.2833
7/10/2008,9,670.2785,872.0761,850.9863,111.4925,1.7167,1.1167
7/10/2008,10,849.9627,1049.5343,863.3920,149.8973,6.6833,4.2833
7/10/2008,11,950.0820,1177.2524,885.8065,134.1251,3.5833,2.2333
7/10/2008,12,1025.9652,1246.4991,828.4672,213.2861,17.3833,12.2333
7/10/2008,13,945.8807,1252.5387,601.3405,348.9212,44.2167,32.6333
7/10/2008,14,826.0540,1194.9483,562.6624,299.7556,30.7333,19.1667
7/10/2008,15,663.0803,1077.6478,516.7348,235.8295,26.5167,17.0833
7/10/2008,16,521.9325,908.6364,396.0513,251.8013,51.5167,35.4500
7/10/2008,17,415.8423,699.4595,513.9306,168.7372,34.0833,19.7667
7/10/2008,18,271.0278,464.4769,453.7469,134.2884,35.7667,22.7500
7/10/2008,19,61.1888,220.2961,105.7172,53.4086,51.0167,36.1500
7/10/2008,20,-0.2558,22.1289,8.8048,0.5488,4.2833,2.7667
7/10/2008,21,-6.9060,0.0000,-1.5233,-5.1254,-1.0000,-1.0000
7/10/2008,22,-5.9244,0.0000,-1.0565,-4.5961,-1.0000,-1.0000
7/10/2008,23,-4.5487,0.0000,-0.7377,-3.7243,-1.0000,-1.0000
7/11/2008,0,-4.1351,0.0000,-0.7682,-3.2108,-1.0000,-1.0000
7/11/2008,1,-4.8508,0.0000,-0.8609,-3.4820,-1.0000,-1.0000
7/11/2008,2,-5.2418,0.0000,-0.9449,-3.8647,-1.0000,-1.0000
7/11/2008,3,-5.4083,0.0000,-1.0686,-3.9361,-1.0000,-1.0000
7/11/2008,4,-5.4976,0.0000,-1.1050,-3.9224,-1.0000,-1.0000
7/11/2008,5,-0.7139,6.9993,1.3351,-0.0052,-1.0000,-1.0000
7/11/2008,6,80.2466,173.2594,273.4997,65.1877,19.4500,8.3667
7/11/2008,7,245.7713,416.9431,486.3292,126.6267,14.2000,6.7333
7/11/2008,8,433.2183,655.0524,591.7808,164.7682,9.2000,4.4833
7/11/2008,9,634.2062,870.3899,692.6608,189.8493,8.7000,2.4000
7/11/2008,10,810.1480,1048.1257,772.6055,199.2333,3.5333,1.0000
7/11/2008,11,926.8593,1176.0934,746.5702,245.4967,5.5833,2.1167
7/11/2008,12,656.1768,1245.5443,350.0282,305.5784,33.1500,15.7333
7/11/2008,13,754.5087,1251.7278,433.9718,323.9102,40.2167,20.1833
7/11/2008,14,872.2800,1194.2112,633.5322,290.2898,21.4667,10.7000
7/11/2008,15,771.7363,1076.9086,549.7807,329.3697,37.9833,18.5333
7/11/2008,16,572.2682,907.8190,355.1600,348.2144,78.5000,47.0500
7/11/2008,17,314.8752,698.4932,120.8808,256.5881,88.5667,63.1500
7/11/2008,18,174.0244,463.3016,55.4271,157.9378,92.4833,72.4833
7/11/2008,19,26.7428,218.8751,-4.1843,26.7428,85.5000,61.2500
7/11/2008,20,-1.2527,21.4404,-1.8277,-0.6216,2.3500,1.2167
7/11/2008,21,-3.0526,0.0000,-1.6269,-2.0990,-1.0000,-1.0000
7/11/2008,22,-3.8217,0.0000,-1.3434,-2.6705,-1.0000,-1.0000
7/11/2008,23,-3.3027,0.0000,-0.4095,-2.4026,-1.0000,-1.0000
7/12/2008,0,-4.7589,0.0000,-1.0983,-3.4805,-1.0000,-1.0000
7/12/2008,1,-4.7670,0.0000,-0.6775,-3.7660,-1.0000,-1.0000
7/12/2008,2,-4.7435,0.0000,-0.9747,-3.5128,-1.0000,-1.0000
7/12/2008,3,-4.3638,0.0000,-0.3793,-3.2245,-1.0000,-1.0000
7/12/2008,4,-4.3756,0.0000,-0.5332,-3.2618,-1.0000,-1.0000
7/12/2008,5,-0.7611,6.3840,0.7290,0.0094,-1.0000,-1.0000
7/12/2008,6,69.1575,170.7468,181.4834,57.6489,13.1333,7.7000
7/12/2008,7,233.1772,414.6509,465.0853,109.2764,7.5667,4.4667
7/12/2008,8,440.5383,653.0408,659.3435,125.4990,5.1167,3.1167
7/12/2008,9,649.2695,868.6699,787.4187,127.9029,1.5833,1.0167
7/12/2008,10,825.9792,1046.6859,852.6645,134.8047,1.0000,1.0000
7/12/2008,11,944.3820,1174.9022,863.6073,148.7762,1.0000,1.0000
7/12/2008,12,1013.1867,1244.5527,885.8853,144.1669,1.0167,1.0167
7/12/2008,13,1006.4473,1250.8724,857.3627,163.0279,1.0833,1.0833
7/12/2008,14,955.6010,1193.4186,870.4503,141.7564,0.9821,0.9821
7/12/2008,15,838.9555,1076.1012,858.0223,124.5072,0.2500,0.2500
7/12/2008,16,674.3128,906.9194,815.3693,113.7132,0.0000,0.0000
7/12/2008,17,482.9043,697.4305,756.5523,98.9406,0.8000,0.4167
7/12/2008,18,282.0403,462.0169,633.4392,89.1797,2.8000,1.8167
7/12/2008,19,91.1114,217.3343,332.5540,58.1313,2.6167,2.1833
7/12/2008,20,1.8195,20.7088,9.8411,2.8292,0.1167,-0.0333
7/12/2008,21,-6.3537,0.0000,-0.5454,-5.1628,-1.0000,-1.0000
7/12/2008,22,-5.3298,0.0000,-1.1411,-4.1826,-1.0000,-1.0000
7/12/2008,23,-5.5727,0.0000,-0.9227,-4.0772,-1.0000,-1.0000
7/13/2008,0,-4.5282,0.0000,-0.6919,-3.4770,-1.0000,-1.0000
7/13/2008,1,-4.6329,0.0000,-0.6050,-3.8532,-1.0000,-1.0000
7/13/2008,2,-4.5595,0.0000,-0.7540,-3.6876,-1.0000,-1.0000
7/13/2008,3,-4.1546,0.0000,-0.6535,-3.4277,-1.0000,-1.0000
7/13/2008,4,-4.3003,0.0000,-0.6933,-3.4921,-1.0000,-1.0000
7/13/2008,5,-0.7508,5.7798,10.6899,-0.1749,-1.0000,-1.0000
7/13/2008,6,82.4718,168.1771,400.1407,54.6535,0.7333,0.7333
7/13/2008,7,266.6612,412.3107,704.3308,80.2572,1.0000,1.0000
7/13/2008,8,473.4730,650.9898,833.2942,79.7645,1.0000,1.0000
7/13/2008,9,679.6685,866.9163,909.7150,80.9827,1.0000,1.0000
7/13/2008,10,854.7807,1045.2148,950.4248,85.4158,1.0000,1.0000
7/13/2008,11,978.4545,1173.6783,965.1682,93.2491,1.0000,1.0000
7/13/2008,12,1047.5483,1243.5232,975.6633,94.9221,1.0000,1.0000
7/13/2008,13,1047.8400,1249.9707,967.9400,98.7816,1.0536,1.0536
7/13/2008,14,987.1037,1192.5689,950.3727,104.0171,0.9667,0.9667
7/13/2008,15,866.5107,1075.2239,925.1475,104.1022,0.1167,0.1167
7/13/2008,16,691.4033,905.9362,871.9643,100.6111,0.0000,0.0000
7/13/2008,17,490.3298,696.2704,794.4373,95.8085,1.3500,0.8333
7/13/2008,18,268.4623,460.6219,610.4122,85.2578,3.2500,2.1333
7/13/2008,19,65.7515,215.6733,265.9696,48.2831,3.7167,2.5333
7/13/2008,20,-1.9108,19.9441,17.6269,-0.5802,-0.3833,-0.3833
7/13/2008,21,-6.6321,0.0000,-1.6824,-4.6695,-1.0000,-1.0000
7/13/2008,22,-5.8343,0.0000,-0.5003,-4.5723,-1.0000,-1.0000
7/13/2008,23,-5.5383,0.0000,-0.7182,-4.6040,-1.0000,-1.0000
7/14/2008,0,-5.6167,0.0000,0.2448,-4.4433,-1.0000,-1.0000
7/14/2008,1,-5.7155,0.0000,-2.0598,-4.2143,-1.0000,-1.0000
7/14/2008,2,-6.0260,0.0000,-0.6306,-4.8230,-1.0000,-1.0000
7/14/2008,3,-4.7466,0.0000,0.3295,-3.7770,-1.0000,-1.0000
7/14/2008,4,-5.5001,0.0000,-0.8069,-4.1388,-1.0000,-1.0000
7/14/2008,5,-0.1979,5.1897,17.0273,0.4839,-1.0000,-1.0000
7/14/2008,6,79.7443,165.5516,362.8987,60.0440,3.2500,2.2500
7/14/2008,7,263.3472,409.9233,621.5325,100.9732,5.4000,4.0333
7/14/2008,8,470.3488,648.9002,760.2725,118.4022,5.4667,2.8833
7/14/2008,9,677.4807,865.1294,768.1643,183.1623,14.5000,4.7000
7/14/2008,10,828.6787,1043.7120,818.3228,173.8114,7.3833,2.5833
7/14/2008,11,965.8835,1172.4210,828.0515,209.2712,10.2500,6.2667
7/14/2008,12,287.9293,1242.4549,10.6240,277.2779,69.5893,55.5714
7/14/2008,13,536.6265,1249.0218,142.6604,394.6965,95.2833,82.8667
7/14/2008,14,359.3380,1191.6611,9.1841,354.2894,94.3833,77.8167
7/14/2008,15,472.2758,1074.2754,83.2143,396.5965,87.0000,71.2167
7/14/2008,16,429.6098,904.8682,149.2586,321.9190,83.8833,63.8333
7/14/2008,17,259.1112,695.0120,86.5894,218.6846,72.1667,56.1833
7/14/2008,18,117.9652,459.1160,11.7724,114.4741,87.5333,69.8833
7/14/2008,19,44.8614,213.8919,31.1040,44.3611,77.7167,55.9667
7/14/2008,20,-2.0209,19.1412,-1.0884,-1.4141,3.5833,1.7000
7/14/2008,21,-4.5154,0.0000,-0.4422,-3.5509,-1.0000,-1.0000
7/14/2008,22,-3.8795,0.0000,-0.7622,-2.9656,-1.0000,-1.0000
