DATE,HOUR-MST,Avg Global PSP [W/m^2],Avg Global Extraterrestrial (calc) [W/m^2],Avg Direct NIP #2 [W/m^2],Avg Diffuse PSP (sband corr) [W/m^2],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%]
7/29/2007,9,617.7247,836.2011,806.9285,117.8942,3.2667,1.9333
7/29/2007,10,802.1787,1018.8413,823.0813,164.3445,2.5667,1.5167
7/29/2007,11,916.6322,1150.6831,742.9469,259.0779,13.2333,6.3500
7/29/2007,12,923.9903,1222.7024,643.9711,323.5341,25.8500,13.0667
7/29/2007,13,840.7028,1229.9640,559.7715,309.7086,28.0167,15.8000
7/29/2007,14,848.1915,1171.9544,607.0614,307.5977,27.9667,15.1667
7/29/2007,15,435.7763,1052.6157,196.7569,278.3623,53.8833,31.6667
7/29/2007,16,110.8369,880.0826,-3.9671,109.9131,90.1500,68.1833
7/29/2007,17,32.6779,666.1439,-3.0532,32.6893,98.4333,82.2667
7/29/2007,18,101.7601,425.5134,32.6621,97.2829,90.4167,76.0500
7/29/2007,19,87.8075,175.5716,180.4584,75.1393,59.8667,33.7667
7/29/2007,20,-0.0401,6.2786,-0.4066,0.5148,-1.0000,-1.0000
7/29/2007,21,-3.2701,0.0000,0.1764,-2.6538,-1.0000,-1.0000
7/29/2007,22,-3.0858,0.0000,0.4286,-2.6120,-1.0000,-1.0000
7/29/2007,23,-3.2876,0.0000,0.3821,-2.6551,-1.0000,-1.0000
7/30/2007,0,-3.3752,0.0000,0.2145,-2.9574,-1.0000,-1.0000
7/30/2007,1,-3.2299,0.0000,0.3039,-2.6760,-1.0000,-1.0000
7/30/2007,2,-3.1715,0.0000,0.2576,-2.6504,-1.0000,-1.0000
7/30/2007,3,-4.0089,0.0000,-0.0528,-3.3154,-1.0000,-1.0000
7/30/2007,4,-3.7165,0.0000,0.0501,-2.7977,-1.0000,-1.0000
7/30/2007,5,-2.8153,0.0109,0.1827,-2.0150,-1.0000,-1.0000
7/30/2007,6,50.3659,119.7014,260.5952,40.0045,0.7500,0.7167
7/30/2007,7,217.1755,368.3927,592.8560,83.5281,2.4833,2.0000
7/30/2007,8,418.0665,612.6983,754.7183,92.7803,2.6833,1.6833
7/30/2007,9,617.3608,833.9556,834.7772,101.4279,0.9000,0.7000
7/30/2007,10,790.4993,1016.8642,873.7728,115.8631,0.1167,0.1167
7/30/2007,11,904.1643,1148.8844,861.5390,142.7922,0.0167,0.0167
7/30/2007,12,976.0298,1220.9790,869.4315,155.4049,0.0000,0.0000
7/30/2007,13,986.3647,1228.2078,872.4733,160.1973,1.2857,0.8929
7/30/2007,14,784.4337,1170.0586,635.2138,209.7863,13.0000,7.4667
7/30/2007,15,540.6295,1050.4834,244.1231,333.2943,46.7833,31.5667
7/30/2007,16,390.0507,877.6327,290.3621,185.3092,50.1167,36.1167
7/30/2007,17,93.8967,663.3172,-2.1321,93.8967,94.3167,75.8167
7/30/2007,18,141.0402,422.2799,53.2876,126.7091,89.6167,67.5333
7/30/2007,19,42.2488,171.9729,17.8913,41.6621,71.2167,45.6667
7/30/2007,20,-2.2441,5.4550,-1.0135,-1.5054,-1.0000,-1.0000
7/30/2007,21,-4.8829,0.0000,-0.1049,-3.8255,-1.0000,-1.0000
7/30/2007,22,-4.1638,0.0000,0.6501,-3.6000,-1.0000,-1.0000
7/30/2007,23,-5.4899,0.0000,-0.0726,-4.8330,-1.0000,-1.0000
7/31/2007,0,-4.7162,0.0000,0.3518,-3.9044,-1.0000,-1.0000
7/31/2007,1,-4.1508,0.0000,0.7796,-3.5193,-1.0000,-1.0000
7/31/2007,2,-3.5002,0.0000,0.3144,-3.0569,-1.0000,-1.0000
7/31/2007,3,-3.5895,0.0000,0.3099,-2.8532,-1.0000,-1.0000
7/31/2007,4,-3.7713,0.0000,0.0357,-2.6375,-1.0000,-1.0000
7/31/2007,5,-4.1691,0.0000,-0.0726,-3.1269,-1.0000,-1.0000
7/31/2007,6,43.4386,116.4072,180.4168,37.4496,9.4000,4.0833
7/31/2007,7,196.7520,365.3963,465.3305,96.4127,6.8000,3.0833
7/31/2007,8,385.4408,610.0850,584.1643,140.4540,7.2000,3.1833
7/31/2007,9,550.9600,831.6799,552.0453,225.3980,20.4167,3.9833
7/31/2007,10,707.5445,1014.8523,608.4962,251.6702,15.9167,4.4500
7/31/2007,11,857.3975,1147.0436,673.2488,273.7511,14.5833,6.3167
7/31/2007,12,922.0617,1219.2042,690.0022,269.8760,17.5333,9.6000
7/31/2007,13,941.4228,1226.3889,760.5882,221.6542,7.9667,4.1167
7/31/2007,14,903.3917,1168.0883,729.7470,253.0778,9.0167,4.2667
7/31/2007,15,622.5678,1048.2643,438.2480,268.0608,22.1667,12.1000
7/31/2007,16,278.6895,875.0847,30.8553,259.1352,64.2167,47.7167
7/31/2007,17,172.2987,660.3831,36.9660,151.7170,46.2833,30.3333
7/31/2007,18,148.7803,418.9320,196.8955,111.1080,53.0333,27.0000
7/31/2007,19,44.8969,168.2595,62.9654,41.0386,46.6667,30.6500
7/31/2007,20,-3.9348,4.6698,-0.6968,-2.5128,-1.0000,-1.0000
7/31/2007,21,-4.9077,0.0000,-0.2075,-3.5084,-1.0000,-1.0000
7/31/2007,22,-3.9851,0.0000,0.2821,-3.1169,-1.0000,-1.0000
7/31/2007,23,-3.5060,0.0000,0.3707,-2.8917,-1.0000,-1.0000
8/1/2007,0,-3.3862,0.0000,0.3093,-2.6812,-1.0000,-1.0000
8/1/2007,1,-3.7340,0.0000,0.1686,-2.9772,-1.0000,-1.0000
8/1/2007,2,-4.5997,0.0000,-0.6033,-3.2649,-1.0000,-1.0000
8/1/2007,3,-4.6531,0.0000,0.1058,-3.5553,-1.0000,-1.0000
8/1/2007,4,-5.0562,0.0000,0.2106,-4.1412,-1.0000,-1.0000
8/1/2007,5,-3.0209,0.0000,1.2122,-2.4900,-1.0000,-1.0000
8/1/2007,6,41.9889,113.1217,176.9911,35.0828,3.8500,1.6000
8/1/2007,7,195.9315,362.3696,481.1733,90.8545,4.3333,2.3833
8/1/2007,8,388.4378,607.4428,628.9075,122.2165,5.6167,3.6833
8/1/2007,9,589.3962,829.3735,736.7022,140.3259,2.6333,1.6167
8/1/2007,10,767.2735,1012.8051,801.7290,156.0026,0.5333,0.5333
8/1/2007,11,878.0222,1145.1600,771.6522,202.1511,0.0667,0.0667
8/1/2007,12,960.9222,1217.3770,816.3697,193.3471,1.1333,0.7000
8/1/2007,13,992.3192,1224.5064,837.4678,199.2150,5.5610,2.5122
8/1/2007,14,886.6062,1166.0426,799.8323,170.3239,4.6500,2.0833
8/1/2007,15,790.5392,1045.9582,787.5766,162.7104,7.1333,3.3167
8/1/2007,16,594.1072,872.4387,665.9760,165.5880,15.9167,9.0667
8/1/2007,17,383.4408,657.3416,451.3499,166.8745,28.2000,18.3500
8/1/2007,18,158.2591,415.4697,60.1931,146.2481,86.3667,77.1167
8/1/2007,19,38.0095,164.4328,35.0892,34.8341,82.8667,75.1167
8/1/2007,20,-2.4646,3.9283,2.3015,-2.4145,-1.0000,-1.0000
8/1/2007,21,-1.6144,0.0000,2.1328,-1.1289,-1.0000,-1.0000
8/1/2007,22,-2.0509,0.0000,0.9915,-1.3574,-1.0000,-1.0000
8/1/2007,23,-1.5547,0.0000,1.0129,-0.9866,-1.0000,-1.0000
8/2/2007,0,-1.1033,0.0000,1.1082,-0.8778,-1.0000,-1.0000
8/2/2007,1,-0.7491,0.0000,1.2594,-0.4983,-1.0000,-1.0000
8/2/2007,2,-0.9679,0.0000,0.6495,-0.7961,-99999,-99999
8/2/2007,3,-3.9085,0.0000,-0.9118,-3.0879,-99999,-99999
8/2/2007,4,-4.1269,0.0000,1.1876,-3.3359,-99999,-99999
8/2/2007,5,-3.3619,0.0000,1.0769,-2.7240,-99999,-99999
8/2/2007,6,40.1858,109.8581,183.2252,34.2223,-99999,-99999
8/2/2007,7,196.5108,359.3133,494.9595,90.0581,-99999,-99999
8/2/2007,8,402.0992,604.7718,662.5817,118.5321,4.8636,3.1818
8/2/2007,9,597.8525,827.0361,746.0440,141.2300,3.0667,1.5333
8/2/2007,10,761.1512,1010.7222,522.7283,351.1994,40.2167,22.3500
8/2/2007,11,957.3537,1143.2332,658.3989,378.5213,42.0357,23.9464
8/2/2007,12,891.4748,1215.4970,596.1642,332.0604,31.2000,18.5333
8/2/2007,13,777.5897,1222.5602,394.8049,399.6375,47.9600,28.2800
8/2/2007,14,586.1743,1163.9212,289.9697,315.5708,-99999,-99999
8/2/2007,15,306.0113,1043.5647,80.7139,236.5402,-99999,-99999
8/2/2007,16,71.3856,869.6946,-4.7214,71.3856,-99999,-99999
8/2/2007,17,337.3610,654.1931,149.1097,277.3387,-99999,-99999
8/2/2007,18,182.2416,411.8942,153.6717,139.0115,-99999,-99999
8/2/2007,19,7.5715,160.4943,-0.7332,8.1254,-1.0000,-1.0000
8/2/2007,20,-3.1506,3.2356,-0.5597,-2.4837,-1.0000,-1.0000
8/2/2007,21,-2.0577,0.0000,-0.4273,-1.4290,-1.0000,-1.0000
8/2/2007,22,-1.9363,0.0000,-2.2461,-1.3729,-1.0000,-1.0000
8/2/2007,23,-0.5405,0.0000,0.8499,-0.9126,-1.0000,-1.0000
8/3/2007,0,-0.3616,0.0000,0.5638,-0.5078,-1.0000,-1.0000
8/3/2007,1,-0.2132,0.0000,0.6415,-0.4121,-1.0000,-1.0000
8/3/2007,2,-0.3262,0.0000,0.4092,-0.4023,-1.0000,-1.0000
8/3/2007,3,-0.3653,0.0000,1.2592,-0.4416,-1.0000,-1.0000
8/3/2007,4,-0.9619,0.0000,1.8834,-1.0273,-1.0000,-1.0000
8/3/2007,5,-0.9037,0.0000,1.8401,-1.0228,-1.0000,-1.0000
8/3/2007,6,30.4760,106.6184,27.7891,28.8811,39.7833,23.4667
8/3/2007,7,133.4046,356.2276,126.5363,109.9443,86.9833,67.9000
8/3/2007,8,359.3882,602.0719,527.2193,109.4690,22.4000,13.1167
8/3/2007,9,610.2130,824.6680,822.4548,109.4817,1.5000,1.1250
8/3/2007,10,800.5207,1008.6031,841.8625,160.9427,11.9333,6.6167
8/3/2007,11,825.7600,1141.2627,426.4665,441.3042,64.5333,44.0000
8/3/2007,12,936.9287,1213.5634,630.0891,350.2809,46.4667,27.4833
8/3/2007,13,441.7518,1220.5493,92.5004,354.8196,81.9167,57.0000
8/3/2007,14,618.6182,1161.7237,165.9775,462.0989,84.7833,59.8167
8/3/2007,15,307.7825,1041.0836,40.3838,263.6513,78.5833,56.8833
8/3/2007,16,45.6257,866.8526,-12.6955,45.2404,98.4000,76.8833
8/3/2007,17,105.3553,650.9379,-0.7998,105.2513,97.4000,80.9500
8/3/2007,18,35.1751,408.2057,-0.7877,35.2985,89.5333,63.8333
8/3/2007,19,9.4215,156.4458,1.6728,8.1947,58.4000,42.1000
8/3/2007,20,-1.8835,2.5966,0.7983,-1.5002,-1.0000,-1.0000
8/3/2007,21,-3.2400,0.0000,0.3975,-2.7476,-1.0000,-1.0000
8/3/2007,22,-2.7723,0.0000,0.4926,-2.0996,-1.0000,-1.0000
8/3/2007,23,-2.2431,0.0000,1.0212,-1.6658,-1.0000,-1.0000
8/4/2007,0,-2.4091,0.0000,0.5845,-1.8554,-1.0000,-1.0000
8/4/2007,1,-3.1884,0.0000,0.3720,-2.5382,-1.0000,-1.0000
8/4/2007,2,-2.2826,0.0000,0.6250,-1.7388,-1.0000,-1.0000
8/4/2007,3,-3.6163,0.0000,-0.0387,-2.7289,-1.0000,-1.0000
8/4/2007,4,-4.4003,0.0000,0.4840,-3.2340,-1.0000,-1.0000
8/4/2007,5,-4.1129,0.0000,0.7640,-3.3138,-1.0000,-1.0000
8/4/2007,6,47.7828,103.4048,310.0403,37.0441,2.2833,1.1000
8/4/2007,7,227.6827,353.1131,663.9138,84.2607,9.2333,5.0167
8/4/2007,8,400.6480,599.3438,724.5470,93.1055,11.9000,6.1500
8/4/2007,9,441.2230,822.2691,282.3463,268.7116,51.3667,36.9833
8/4/2007,10,746.5495,1006.4481,554.6246,316.6177,50.1667,33.5000
8/4/2007,11,575.9025,1139.2484,267.8029,347.3040,82.8500,57.8667
8/4/2007,12,429.1728,1211.5764,67.5915,363.2324,86.5333,59.3833
8/4/2007,13,577.5800,1218.4738,186.8307,403.1276,76.1833,53.3667
8/4/2007,14,796.0247,1159.4499,609.7150,239.1589,32.7667,21.2000
8/4/2007,15,470.0930,1038.5150,151.8516,334.6339,64.0000,47.5500
8/4/2007,16,477.3268,863.9127,390.0635,211.6941,37.2333,26.0833
8/4/2007,17,113.7192,647.5765,-1.3392,113.7195,95.8833,81.6500
8/4/2007,18,-1.3006,404.4054,-9.5932,-1.8083,85.8667,59.7667
8/4/2007,19,6.9582,152.2890,-1.2890,6.9582,70.6667,45.2333
8/4/2007,20,1.0187,2.0163,2.0487,0.9265,-1.0000,-1.0000
8/4/2007,21,0.6203,0.0000,1.0878,0.0660,-1.0000,-1.0000
8/4/2007,22,2.0763,0.0000,3.1556,0.7902,-1.0000,-1.0000
8/4/2007,23,3.1730,0.0000,1.5860,2.4382,-1.0000,-1.0000
8/5/2007,0,4.3455,0.0000,1.3333,3.3540,-1.0000,-1.0000
8/5/2007,1,4.6770,0.0000,0.7404,0.4860,-1.0000,-1.0000
8/5/2007,2,2.9784,0.0000,0.4943,-1.7515,-1.0000,-1.0000
8/5/2007,3,0.0693,0.0000,-0.1238,-2.6380,-1.0000,-1.0000
8/5/2007,4,-0.5856,0.0000,0.4615,-2.2700,-1.0000,-1.0000
8/5/2007,5,-0.7058,0.0000,0.6007,-1.9581,-1.0000,-1.0000
8/5/2007,6,22.1669,100.2193,28.9057,20.2946,4.7500,2.2667
8/5/2007,7,183.5715,349.9706,375.0902,108.7676,19.8571,9.0893
8/5/2007,8,329.5613,596.5878,248.7297,238.7910,59.7500,34.4667
8/5/2007,9,530.3797,819.8395,518.1498,197.2498,21.2000,11.7833
8/5/2007,10,753.9987,1004.2571,645.3358,260.2623,20.6167,8.5000
8/5/2007,11,818.3125,1137.1901,597.6720,271.2160,14.4833,6.5000
8/5/2007,12,622.9682,1209.5357,193.5266,415.6283,53.8500,31.2500
8/5/2007,13,785.6460,1216.3338,273.8914,502.2359,59.8333,35.3667
8/5/2007,14,538.6927,1157.1001,70.9525,471.3899,89.3000,67.2000
8/5/2007,15,499.0555,1035.8591,101.7159,420.5312,79.5179,60.2321
8/5/2007,16,343.3218,860.8757,12.0289,338.1609,93.8333,76.8333
8/5/2007,17,192.0630,644.1098,3.3637,191.9100,96.9667,83.7500
8/5/2007,18,15.0110,400.4939,-4.9750,15.4100,94.4833,74.7833
8/5/2007,19,4.8040,148.0259,0.2179,5.3322,61.7500,38.6500
8/5/2007,20,-1.6392,1.4991,0.7901,-1.0009,-1.0000,-1.0000
8/5/2007,21,-2.0059,0.0000,0.8733,-1.5648,-1.0000,-1.0000
8/5/2007,22,-2.3441,0.0000,-0.8156,-3.2953,-1.0000,-1.0000
8/5/2007,23,-0.2103,0.0000,1.0931,-0.3311,-1.0000,-1.0000
8/6/2007,0,-0.1286,0.0000,2.1995,-0.8341,-1.0000,-1.0000
8/6/2007,1,-0.0108,0.0000,3.6968,-1.3503,-1.0000,-1.0000
8/6/2007,2,-0.2757,0.0000,1.1943,-0.9168,-1.0000,-1.0000
8/6/2007,3,0.6294,0.0000,1.7565,0.6987,-1.0000,-1.0000
8/6/2007,4,0.8115,0.0000,1.6226,-0.1207,-1.0000,-1.0000
8/6/2007,5,-1.8900,0.0000,-1.7342,-1.3172,-1.0000,-1.0000
8/6/2007,6,12.9653,97.0639,0.7406,13.2385,35.7333,17.0000
8/6/2007,7,80.0374,346.8008,3.1757,80.0374,97.8833,85.0500
8/6/2007,8,150.6677,593.8045,6.5776,149.5576,97.9000,83.7833
8/6/2007,9,208.3322,817.3799,3.5427,208.3322,98.8667,84.2833
8/6/2007,10,168.6710,1002.0302,2.0849,168.6710,99.3167,81.0667
8/6/2007,11,362.4828,1135.0881,12.5223,356.3645,97.7667,68.5667
8/6/2007,12,474.0737,1207.4413,23.3507,454.3589,95.8167,62.4500
8/6/2007,13,211.2667,1214.1289,-3.8958,210.9818,97.3833,68.0500
8/6/2007,14,232.0331,1154.6742,1.2322,230.9658,97.3167,72.8500
8/6/2007,15,71.2515,1033.1162,-8.1724,71.2515,99.1500,77.5500
8/6/2007,16,50.3428,857.7417,-1.7520,50.1766,98.2667,71.6500
8/6/2007,17,157.3059,640.5380,7.4083,154.5777,97.5833,82.7000
8/6/2007,18,98.7124,396.4724,71.0183,87.4100,95.7833,78.3333
8/6/2007,19,25.9583,143.6587,55.8451,21.4374,68.2667,34.1167
8/6/2007,20,-1.2895,1.0498,0.0989,-0.5501,-1.0000,-1.0000
8/6/2007,21,-3.1368,0.0000,0.0975,-2.5125,-1.0000,-1.0000
8/6/2007,22,-3.2835,0.0000,-0.0532,-2.6043,-1.0000,-1.0000
8/6/2007,23,-2.9029,0.0000,1.0395,-2.4961,-1.0000,-1.0000
8/7/2007,0,-2.7073,0.0000,1.3789,-2.4469,-1.0000,-1.0000
8/7/2007,1,-3.1147,0.0000,0.9317,-2.9306,-1.0000,-1.0000
8/7/2007,2,-2.5232,0.0000,0.9595,-2.1061,-1.0000,-1.0000
8/7/2007,3,-1.2276,0.0000,1.3397,-1.1618,-1.0000,-1.0000
8/7/2007,4,-1.5667,0.0000,0.8079,-1.3772,-1.0000,-1.0000
8/7/2007,5,-1.9322,0.0000,0.5738,-1.4827,-1.0000,-1.0000
8/7/2007,6,28.0887,93.9408,5.3417,28.2012,31.0667,12.4000
8/7/2007,7,83.6519,343.6048,2.9605,83.6519,96.8500,76.6833
8/7/2007,8,110.9856,590.9944,2.1748,110.9856,97.6500,85.0833
8/7/2007,9,170.3518,814.8905,2.1413,170.3518,98.2833,81.5000
8/7/2007,10,284.1700,999.7678,8.2907,283.8861,98.4667,78.4333
8/7/2007,11,234.2117,1132.9424,2.6668,234.2117,97.9333,70.6333
8/7/2007,12,314.7365,1205.2935,4.7868,314.7365,96.9167,65.7833
8/7/2007,13,543.3635,1211.8598,63.9451,490.0360,96.1500,67.9833
8/7/2007,14,700.3765,1152.1724,282.3754,433.8101,76.3833,44.9333
8/7/2007,15,466.0393,1030.2866,105.4935,368.7406,90.2833,65.9000
8/7/2007,16,95.7645,854.5113,-11.3063,95.7613,97.5667,76.5667
8/7/2007,17,336.9082,636.8622,123.1491,280.5750,94.9333,78.3500
8/7/2007,18,218.0703,392.3416,94.4855,196.2630,90.6000,63.4500
8/7/2007,19,62.5077,139.1897,1.3650,62.5077,64.2333,44.9833
8/7/2007,20,-2.6440,0.6723,0.1310,-1.6295,-1.0000,-1.0000
8/7/2007,21,-3.1460,0.0000,0.8619,-2.5045,-1.0000,-1.0000
8/7/2007,22,-3.8776,0.0000,0.1169,-2.9347,-1.0000,-1.0000
8/7/2007,23,-3.5626,0.0000,0.8622,-2.6637,-1.0000,-1.0000
8/8/2007,0,-3.6521,0.0000,0.8644,-2.5529,-1.0000,-1.0000
8/8/2007,1,-4.2532,0.0000,0.7221,-3.5179,-1.0000,-1.0000
8/8/2007,2,-3.6903,0.0000,1.6803,-3.1026,-1.0000,-1.0000
8/8/2007,3,-4.3921,0.0000,0.6450,-3.4530,-1.0000,-1.0000
8/8/2007,4,-4.2150,0.0000,0.7758,-3.2273,-1.0000,-1.0000
8/8/2007,5,-3.8514,0.0000,0.2138,-2.9466,-1.0000,-1.0000
8/8/2007,6,37.3142,90.8521,244.8627,28.8949,0.0333,0.0333
8/8/2007,7,208.7388,340.3834,678.5083,64.0629,1.0000,1.0000
8/8/2007,8,422.3278,588.1583,841.7242,66.5225,0.6667,0.6333
8/8/2007,9,619.6453,812.3717,915.1497,65.5680,0.3000,0.3000
8/8/2007,10,794.8937,997.4701,943.4068,73.9658,0.1500,0.1500
8/8/2007,11,868.0925,1130.7531,851.8176,112.6672,5.5000,3.4000
8/8/2007,12,731.5802,1203.0920,480.7813,268.1331,41.6000,28.3500
8/8/2007,13,525.9278,1209.5260,208.2495,328.8294,63.1333,46.4500
8/8/2007,14,563.8803,1149.5948,304.6279,295.6714,62.6833,44.5333
8/8/2007,15,542.6472,1027.3705,451.2954,199.5697,42.5500,32.0833
8/8/2007,16,558.3470,851.1848,617.0763,165.4854,21.6333,14.8333
8/8/2007,17,309.5883,633.0828,438.5374,116.0210,20.1429,14.0536
8/8/2007,18,226.9800,388.1024,659.1950,67.6422,3.5667,2.3333
8/8/2007,19,48.9117,134.6213,281.2387,32.7601,2.0833,1.4333
8/8/2007,20,-5.5438,0.3710,-0.7822,-4.1277,-1.0000,-1.0000
8/8/2007,21,-5.1063,0.0000,-0.3480,-3.9133,-1.0000,-1.0000
8/8/2007,22,-5.2702,0.0000,-0.3994,-3.8409,-1.0000,-1.0000
8/8/2007,23,-3.5717,0.0000,0.8863,-2.7033,-1.0000,-1.0000
8/9/2007,0,-4.1585,0.0000,0.5455,-3.1489,-1.0000,-1.0000
8/9/2007,1,-5.2781,0.0000,0.2158,-4.1252,-1.0000,-1.0000
8/9/2007,2,-4.7032,0.0000,0.6172,-3.4204,-1.0000,-1.0000
8/9/2007,3,-3.9051,0.0000,0.8770,-3.3996,-1.0000,-1.0000
8/9/2007,4,-2.7935,0.0000,0.3430,-2.2160,-1.0000,-1.0000
8/9/2007,5,-2.6146,0.0000,0.4009,-1.9367,-1.0000,-1.0000
8/9/2007,6,38.6588,87.8004,158.5662,34.2624,9.9000,6.0000
8/9/2007,7,187.0113,337.1377,453.8254,85.3703,19.1667,10.5000
8/9/2007,8,407.3973,585.2971,793.3405,70.9643,2.2833,1.7500
8/9/2007,9,614.1885,809.8241,909.9382,65.0856,0.2500,0.2500
8/9/2007,10,790.2188,995.1372,944.7725,71.9807,0.2500,0.2500
8/9/2007,11,918.5195,1128.5204,961.4572,79.1955,0.3000,0.3000
8/9/2007,12,982.6430,1200.8371,958.2267,87.7442,1.1333,0.6000
8/9/2007,13,967.2872,1207.1276,915.3643,102.6784,2.9500,1.5167
8/9/2007,14,934.3857,1146.9414,939.7360,102.2847,2.9667,1.4333
8/9/2007,15,683.1808,1024.3677,681.4766,131.9385,13.1167,9.0833
8/9/2007,16,249.1692,847.7626,115.8530,173.4712,47.4833,36.6833
8/9/2007,17,165.0636,629.2001,36.4133,149.2949,67.0667,51.7667
8/9/2007,18,159.0781,383.7557,204.3151,102.1224,41.3500,28.1333
8/9/2007,19,24.2590,129.9559,11.8994,24.0064,13.4333,9.1000
8/9/2007,20,-5.3992,0.1599,-0.9843,-3.9604,-1.0000,-1.0000
8/9/2007,21,-4.0870,0.0000,0.7908,-3.1028,-1.0000,-1.0000
8/9/2007,22,-4.2541,0.0000,0.4591,-3.4866,-1.0000,-1.0000
8/9/2007,23,-3.9281,0.0000,0.5442,-3.1644,-1.0000,-1.0000
8/10/2007,0,-4.9027,0.0000,-0.4945,-3.8201,-1.0000,-1.0000
8/10/2007,1,-4.1694,0.0000,0.5059,-3.4016,-1.0000,-1.0000
8/10/2007,2,-3.5488,0.0000,1.1826,-2.8819,-1.0000,-1.0000
8/10/2007,3,-4.6999,0.0000,0.4711,-3.5949,-1.0000,-1.0000
8/10/2007,4,-3.9705,0.0000,0.6791,-3.0136,-1.0000,-1.0000
8/10/2007,5,-3.6224,0.0000,-0.4047,-2.4530,-1.0000,-1.0000
8/10/2007,6,35.7698,84.7904,272.5335,28.3612,0.0000,0.0000
8/10/2007,7,199.4410,333.8686,677.2198,59.1938,0.6000,0.6000
8/10/2007,8,403.4940,582.4112,825.2815,60.6324,0.0000,0.0000
8/10/2007,9,597.3582,807.2481,880.1928,68.4631,0.0500,0.0500
8/10/2007,10,651.2762,992.7697,699.3959,111.1671,3.5833,2.8667
8/10/2007,11,512.7755,1126.2442,247.7994,285.7236,48.4833,35.0167
8/10/2007,12,306.0755,1198.5282,89.0023,200.9507,69.0500,41.5333
8/10/2007,13,459.4973,1204.6643,149.3750,322.1842,76.7500,54.1833
8/10/2007,14,456.4964,1144.2120,201.4419,280.1710,77.9667,53.7833
8/10/2007,15,70.8529,1021.2785,-10.7488,70.0776,95.2000,69.8333
8/10/2007,16,419.9432,844.2446,452.8723,156.0569,67.5833,46.6333
8/10/2007,17,202.7779,625.2148,153.8032,122.4827,40.1667,27.4833
8/10/2007,18,104.0965,379.3023,131.4092,86.1507,50.7833,33.7833
8/10/2007,19,48.8278,125.1962,212.6337,34.9867,8.5500,5.9167
8/10/2007,20,-5.4246,0.0358,-0.6410,-4.1347,-1.0000,-1.0000
8/10/2007,21,-4.9019,0.0000,0.5478,-4.0284,-1.0000,-1.0000
8/10/2007,22,-3.6118,0.0000,0.9407,-3.2291,-1.0000,-1.0000
8/10/2007,23,-3.1839,0.0000,0.3813,-2.7111,-1.0000,-1.0000
8/11/2007,0,-3.6165,0.0000,-0.0423,-3.0530,-1.0000,-1.0000
8/11/2007,1,-3.6647,0.0000,0.3532,-2.8921,-1.0000,-1.0000
8/11/2007,2,-4.2965,0.0000,-0.0528,-3.3377,-1.0000,-1.0000
8/11/2007,3,-3.9527,0.0000,-0.2735,-3.0591,-1.0000,-1.0000
8/11/2007,4,-3.5093,0.0000,0.2769,-2.8844,-1.0000,-1.0000
8/11/2007,5,-3.4440,0.0000,0.0445,-2.7508,-1.0000,-1.0000
8/11/2007,6,34.3932,81.8206,265.4022,26.0440,-0.2167,-0.2167
8/11/2007,7,203.1278,330.5771,703.4015,57.9153,0.0500,0.0500
8/11/2007,8,409.2928,579.5013,855.5393,55.6208,0.0000,0.0000
8/11/2007,9,610.2905,804.6438,927.6605,58.8430,0.3393,0.3393
8/11/2007,10,789.1973,990.3672,962.2618,62.3234,0.0000,0.0000
8/11/2007,11,920.6468,1123.9241,980.1358,69.7765,0.0000,0.0000
8/11/2007,12,981.9978,1196.1654,971.3113,77.8705,0.0000,0.0000
8/11/2007,13,984.2867,1202.1359,962.9690,83.9971,0.0000,0.0000
8/11/2007,14,918.3312,1141.4062,942.6380,87.1933,0.0000,0.0000
8/11/2007,15,801.4675,1018.1025,911.9878,94.2065,2.6167,1.3500
8/11/2007,16,496.0223,840.6312,555.2877,128.9625,17.5167,10.4667
8/11/2007,17,425.0387,621.1274,746.8677,91.7500,6.8667,4.0000
8/11/2007,18,194.4836,374.7429,538.0396,66.7795,3.2500,2.3667
8/11/2007,19,40.3532,120.3448,154.8826,30.3311,10.6500,6.1667
8/11/2007,20,-3.6910,0.0000,0.1118,-3.0426,-1.0000,-1.0000
8/11/2007,21,-3.4199,0.0000,-1.0536,-2.6221,-1.0000,-1.0000
8/11/2007,22,-4.4981,0.0000,0.0860,-3.6184,-1.0000,-1.0000
8/11/2007,23,-2.4930,0.0000,1.8999,-2.2919,-1.0000,-1.0000
8/12/2007,0,-3.8792,0.0000,0.2571,-3.4064,-1.0000,-1.0000
8/12/2007,1,-4.5474,0.0000,0.4199,-3.9642,-1.0000,-1.0000
8/12/2007,2,-5.3303,0.0000,-0.0887,-4.6624,-1.0000,-1.0000
8/12/2007,3,-4.4075,0.0000,1.2959,-3.7689,-1.0000,-1.0000
8/12/2007,4,-4.7054,0.0000,-0.4054,-3.9195,-1.0000,-1.0000
8/12/2007,5,-3.8365,0.0000,1.0478,-3.1378,-1.0000,-1.0000
8/12/2007,6,40.4848,78.8925,253.3481,33.2899,3.7000,1.7167
8/12/2007,7,177.0260,327.2642,320.7390,126.0757,48.4333,26.1167
8/12/2007,8,412.5267,576.5679,722.0365,105.2684,16.2833,8.8833
8/12/2007,9,634.2843,802.0115,868.5617,120.0401,12.2167,6.5333
8/12/2007,10,785.3742,987.9294,922.7180,91.7522,3.9667,2.6667
8/12/2007,11,854.9987,1121.5600,837.4339,132.9940,11.6333,7.5500
