DATE,HOUR-MST,Avg Global PSP [W/m^2],Avg Global Extraterrestrial (calc) [W/m^2],Avg Direct NIP #2 [W/m^2],Avg Diffuse PSP (sband corr) [W/m^2],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%]
7/2/2009,21,-1.6159,0.0000,0.8279,-1.3747,-1.0000,-1.0000
7/2/2009,22,-2.3532,0.0000,0.1498,-2.1684,-1.0000,-1.0000
7/2/2009,23,-2.7852,0.0000,2.5980,-3.8117,-1.0000,-1.0000
7/3/2009,0,-3.7510,0.0000,2.3472,-2.9604,-1.0000,-1.0000
7/3/2009,1,-3.9309,0.0000,1.2181,-2.7583,-1.0000,-1.0000
7/3/2009,2,-1.9935,0.0000,0.4493,-1.6190,-1.0000,-1.0000
7/3/2009,3,-1.7126,0.0000,0.7946,-1.2885,-1.0000,-1.0000
7/3/2009,4,-2.4633,0.0000,0.2370,-1.9256,-1.0000,-1.0000
7/3/2009,5,0.5863,12.3523,0.6041,0.8348,-1.0000,-1.0000
7/3/2009,6,14.8531,191.5411,0.9812,14.8531,69.2833,40.4667
7/3/2009,7,66.3932,433.8639,2.1844,66.3932,96.1833,76.8667
7/3/2009,8,402.8803,670.0959,378.7548,202.4808,67.9333,51.4000
7/3/2009,9,587.5535,883.3518,639.4712,143.2745,17.4500,12.7667
7/3/2009,10,800.3713,1058.9628,841.9313,98.6978,6.3167,3.7500
7/3/2009,11,926.9232,1184.9146,827.7609,154.3920,15.2500,9.8833
7/3/2009,12,1022.5835,1252.6007,827.8325,207.6842,26.2167,17.5000
7/3/2009,13,969.3518,1257.3978,788.2529,186.3208,20.4333,13.4833
7/3/2009,14,914.2450,1198.9708,745.0128,217.2645,21.8000,12.8167
7/3/2009,15,706.9462,1081.3001,480.6207,302.4280,50.2333,33.9833
7/3/2009,16,36.1920,912.4127,-14.3891,36.1920,90.4333,57.3667
7/3/2009,17,429.5279,703.8474,489.7674,182.0036,67.1333,46.2667
7/3/2009,18,294.6987,469.9203,693.2230,68.2487,4.2000,2.8000
7/3/2009,19,98.4849,227.1258,436.5198,51.6085,6.1000,3.8000
7/3/2009,20,4.1911,25.7165,9.6401,3.0198,0.0333,-0.3500
7/3/2009,21,0.4882,0.0000,0.3041,-2.1426,-1.0000,-1.0000
7/3/2009,22,0.4628,0.0000,-0.6885,-2.8417,-1.0000,-1.0000
7/3/2009,23,-0.8596,0.0000,-1.4547,-1.8708,-1.0000,-1.0000
7/4/2009,0,-2.6143,0.0000,-1.2202,-2.1566,-1.0000,-1.0000
7/4/2009,1,-1.1166,0.0000,0.3562,-0.8787,-1.0000,-1.0000
7/4/2009,2,-3.5936,0.0000,-0.4340,-2.9049,-1.0000,-1.0000
7/4/2009,3,-2.5243,0.0000,0.4867,-1.7252,-1.0000,-1.0000
7/4/2009,4,-3.1300,0.0000,-0.0927,-2.4313,-1.0000,-1.0000
7/4/2009,5,1.2873,11.7113,3.7065,1.6761,-1.0000,-1.0000
7/4/2009,6,108.3239,189.5773,357.6335,71.2518,11.4000,2.4833
7/4/2009,7,272.8257,432.0281,512.8113,121.5486,27.3500,7.4000
7/4/2009,8,408.0700,668.4525,420.0075,215.2193,57.1000,34.8167
7/4/2009,9,232.9218,881.9343,9.1176,226.7393,98.8833,85.2000
7/4/2009,10,360.6745,1057.7883,5.2574,359.3189,97.8667,69.8167
7/4/2009,11,432.6343,1183.9820,3.6139,432.6243,95.2333,59.5333
7/4/2009,12,402.7207,1251.8925,3.5806,402.3132,97.6667,72.0333
7/4/2009,13,564.7488,1256.8789,45.4572,520.9841,95.9833,71.5000
7/4/2009,14,674.2253,1198.5938,133.6833,556.6069,84.8571,53.7857
7/4/2009,15,478.3277,1081.0084,70.4118,400.4728,81.0000,56.0167
7/4/2009,16,74.4856,912.1414,-5.7514,74.4856,95.0000,57.4000
7/4/2009,17,186.4351,703.5312,59.1721,154.1306,97.1500,76.5333
7/4/2009,18,217.1315,469.4970,123.6719,173.5333,81.0833,61.7333
7/4/2009,19,50.0559,226.5437,0.7668,50.0295,80.9000,67.4000
7/4/2009,20,5.6142,25.3829,0.9077,5.7300,3.9167,3.0667
7/4/2009,21,-2.8218,0.0000,0.2439,-2.5428,-1.0000,-1.0000
7/4/2009,22,-2.6973,0.0000,0.9863,-2.0509,-1.0000,-1.0000
7/4/2009,23,-2.9740,0.0000,0.5758,-2.5711,-1.0000,-1.0000
7/5/2009,0,-3.0094,0.0000,1.0630,-2.3956,-1.0000,-1.0000
7/5/2009,1,-2.8994,0.0000,0.8706,-2.1374,-1.0000,-1.0000
7/5/2009,2,-2.7021,0.0000,0.2968,-2.2350,-1.0000,-1.0000
7/5/2009,3,-2.6991,0.0000,-0.3142,-2.5409,-1.0000,-1.0000
7/5/2009,4,-2.2633,0.0000,0.7848,-2.0997,-1.0000,-1.0000
7/5/2009,5,2.2842,11.0542,24.7686,2.3304,-1.0000,-1.0000
7/5/2009,6,92.1506,187.5410,405.8733,56.0492,2.5833,2.2333
7/5/2009,7,280.8612,430.1316,449.1334,163.8676,47.1833,36.3667
7/5/2009,8,219.7337,666.7596,14.3793,213.7355,98.3500,90.9667
7/5/2009,9,322.7615,880.4763,12.3360,316.8622,94.1864,69.4237
7/5/2009,10,804.3737,1056.5781,568.9307,308.6250,39.8947,23.7895
7/5/2009,11,730.3407,1183.0147,380.8393,347.5703,35.5500,18.0000
7/5/2009,12,1018.7877,1251.1474,743.4516,267.8060,21.4167,10.9167
7/5/2009,13,1022.0417,1256.3179,739.8644,282.6447,22.4000,12.7000
7/5/2009,14,720.7935,1198.1667,391.3575,336.9294,51.5667,27.4500
7/5/2009,15,109.0181,1080.6537,-7.9366,109.0181,94.6167,58.2333
7/5/2009,16,473.3512,911.7948,352.5032,233.9938,57.9833,38.6333
7/5/2009,17,492.5913,703.1262,799.7678,85.5533,4.2833,2.8667
7/5/2009,18,143.1844,468.9709,116.2286,112.6702,41.2167,24.1667
7/5/2009,19,34.1279,225.8468,35.7044,32.5395,8.5000,5.2667
7/5/2009,20,-1.1767,24.9933,-0.5865,-0.6745,-0.5167,-0.6000
7/5/2009,21,-4.6594,0.0000,-0.2654,-3.7805,-1.0000,-1.0000
7/5/2009,22,-4.4241,0.0000,-0.3795,-3.4104,-1.0000,-1.0000
7/5/2009,23,-4.4313,0.0000,-0.3995,-3.4557,-1.0000,-1.0000
7/6/2009,0,-3.4967,0.0000,0.0391,-2.6684,-1.0000,-1.0000
7/6/2009,1,-3.1646,0.0000,-0.1632,-2.4602,-1.0000,-1.0000
7/6/2009,2,-4.1242,0.0000,-0.5541,-3.0758,-1.0000,-1.0000
7/6/2009,3,-4.0929,0.0000,0.2688,-3.2408,-1.0000,-1.0000
7/6/2009,4,-3.4533,0.0000,0.3277,-2.6679,-1.0000,-1.0000
7/6/2009,5,2.5802,10.4050,40.8205,2.7119,-1.0000,-1.0000
7/6/2009,6,96.4083,185.4339,484.9292,52.6762,0.8667,0.8667
7/6/2009,7,280.3215,428.1755,727.1718,70.8370,1.5500,1.5000
7/6/2009,8,480.8965,665.0177,851.1092,69.4571,1.0000,1.0000
7/6/2009,9,683.2972,878.9776,912.3408,69.0906,1.0000,1.0000
7/6/2009,10,852.0505,1055.3318,944.2040,73.7960,1.0167,1.0167
7/6/2009,11,980.6038,1182.0135,956.9062,89.6886,1.8000,1.1667
7/6/2009,12,1041.2875,1250.3653,935.5603,118.1939,6.1833,2.9167
7/6/2009,13,1031.8173,1255.7143,924.4478,113.0425,5.7667,3.2000
7/6/2009,14,982.1710,1197.6875,947.8765,96.7750,2.2167,1.0500
7/6/2009,15,832.8905,1080.2363,839.8720,129.6386,11.1833,6.2167
7/6/2009,16,190.2175,911.3720,116.3750,94.4469,76.5000,54.4667
7/6/2009,17,368.5105,702.6309,374.2963,179.9174,57.0000,43.2667
7/6/2009,18,315.0650,468.3411,726.7297,92.3234,14.7000,8.2667
7/6/2009,19,100.6546,225.0343,480.8168,50.2832,3.9167,2.2167
7/6/2009,20,1.5620,24.5479,33.3038,2.3367,-0.5833,-0.5833
7/6/2009,21,-4.1325,0.0000,-0.5139,-3.2186,-1.0000,-1.0000
7/6/2009,22,-3.5545,0.0000,-0.1117,-2.8677,-1.0000,-1.0000
7/6/2009,23,-3.9000,0.0000,0.1775,-3.1888,-1.0000,-1.0000
7/7/2009,0,-6.1215,0.0000,-2.6379,-4.8806,-1.0000,-1.0000
7/7/2009,1,-4.4477,0.0000,-1.0013,-3.3702,-1.0000,-1.0000
7/7/2009,2,-4.7629,0.0000,-0.2638,-3.5671,-1.0000,-1.0000
7/7/2009,3,-3.2376,0.0000,0.3700,-2.6892,-1.0000,-1.0000
7/7/2009,4,-4.9013,0.0000,-0.7675,-3.9385,-1.0000,-1.0000
7/7/2009,5,-0.2941,9.7454,25.7344,0.5619,-1.0000,-1.0000
7/7/2009,6,89.6173,183.2576,425.9623,49.7725,0.8667,0.8667
7/7/2009,7,275.7750,426.1612,698.2832,73.6725,1.9667,1.7833
7/7/2009,8,479.9803,663.2279,817.7937,78.3524,2.1667,1.4000
7/7/2009,9,686.2445,877.4384,900.4710,79.7333,1.0000,1.0000
7/7/2009,10,866.3427,1054.0503,952.9788,86.2878,4.7000,3.1333
7/7/2009,11,1029.3662,1180.9778,859.8708,222.7875,34.3833,20.2667
7/7/2009,12,705.7557,1249.5461,439.3229,246.3324,40.1833,28.4333
7/7/2009,13,1005.4402,1255.0671,668.0731,334.5720,53.2500,39.4500
7/7/2009,14,933.0965,1197.1557,660.8327,294.9830,42.9167,27.3333
7/7/2009,15,424.5490,1079.7551,161.6227,269.4931,58.5833,39.7167
7/7/2009,16,688.4387,910.8720,702.6604,203.4424,34.4643,21.6964
7/7/2009,17,465.2103,702.0447,528.5504,192.5515,39.3833,24.9167
7/7/2009,18,311.4753,467.6068,661.1920,108.0088,20.8500,12.8667
7/7/2009,19,90.4798,224.1058,197.6149,61.3578,27.9167,16.4833
7/7/2009,20,2.3957,24.0488,10.9199,3.0755,0.4167,0.1500
7/7/2009,21,-4.8936,0.0000,-1.4549,-3.6362,-1.0000,-1.0000
7/7/2009,22,-4.5652,0.0000,-0.4249,-3.7161,-1.0000,-1.0000
7/7/2009,23,-4.5933,0.0000,-0.6230,-3.3673,-1.0000,-1.0000
7/8/2009,0,-4.0398,0.0000,-0.6735,-2.9246,-1.0000,-1.0000
7/8/2009,1,-3.2598,0.0000,-0.2256,-2.4497,-1.0000,-1.0000
7/8/2009,2,-4.5673,0.0000,-0.6929,-3.5809,-1.0000,-1.0000
7/8/2009,3,-4.2426,0.0000,-0.5441,-3.3769,-1.0000,-1.0000
7/8/2009,4,-4.0072,0.0000,-0.6725,-3.1761,-1.0000,-1.0000
7/8/2009,5,0.9479,9.0905,29.2864,1.5648,-1.0000,-1.0000
7/8/2009,6,91.8562,181.0133,466.2022,49.4790,0.8333,0.8333
7/8/2009,7,282.8232,424.0898,761.7883,64.1400,1.0000,1.0000
7/8/2009,8,488.7383,661.3913,886.2600,57.9979,0.8000,0.7000
7/8/2009,9,687.8133,875.8599,931.1620,62.7210,1.0000,1.0000
7/8/2009,10,855.5593,1052.7335,951.9428,71.4022,1.0000,1.0000
7/8/2009,11,971.7627,1179.9073,961.2105,76.8995,0.8500,0.8500
7/8/2009,12,1033.2932,1248.6891,960.6825,83.2262,0.3500,0.3333
7/8/2009,13,1042.3817,1254.3762,964.8408,84.9995,0.0500,0.0500
7/8/2009,14,981.1048,1196.5707,952.1068,86.1634,0.0169,0.0000
7/8/2009,15,865.1920,1079.2089,927.8027,90.0328,1.2807,0.4386
7/8/2009,16,653.6920,910.2940,799.1577,100.7643,3.5000,2.2000
7/8/2009,17,489.2490,701.3663,808.9380,77.2444,1.5333,1.0000
7/8/2009,18,281.3825,466.7670,640.6030,77.0725,4.8929,3.8750
7/8/2009,19,84.0715,223.0608,303.1547,55.1717,7.8333,5.6333
7/8/2009,20,-0.5712,23.5100,28.8935,0.5909,-0.3500,-0.3667
7/8/2009,21,-8.1059,0.0000,-2.2573,-6.1955,-1.0000,-1.0000
7/8/2009,22,-5.0778,0.0000,-1.2250,-3.6742,-1.0000,-1.0000
7/8/2009,23,-3.7669,0.0000,0.0035,-2.8772,-1.0000,-1.0000
7/9/2009,0,-6.0511,0.0000,-0.6996,-4.5662,-1.0000,-1.0000
7/9/2009,1,-6.7249,0.0000,-1.3005,-5.2795,-1.0000,-1.0000
7/9/2009,2,-5.5372,0.0000,-1.8742,-4.0981,-1.0000,-1.0000
7/9/2009,3,-3.7446,0.0000,0.1846,-2.7637,-1.0000,-1.0000
7/9/2009,4,-5.2597,0.0000,-2.2966,-3.6899,-1.0000,-1.0000
7/9/2009,5,1.1068,8.4413,32.6083,1.7433,-1.0000,-1.0000
7/9/2009,6,86.9405,178.7027,304.6920,59.1816,15.8833,5.4667
7/9/2009,7,236.5737,421.9624,449.4643,106.9896,22.4000,9.9167
7/9/2009,8,444.3827,659.5086,636.4279,139.6374,28.5167,15.6000
7/9/2009,9,552.4027,874.2426,381.8126,293.2953,68.6667,35.7000
7/9/2009,10,774.1860,1051.3817,695.1703,196.4639,27.9167,14.5500
7/9/2009,11,956.1652,1178.8023,870.4615,140.9496,3.2667,1.8833
7/9/2009,12,1029.2058,1247.7946,923.6947,117.5467,0.2333,0.2333
7/9/2009,13,1036.5198,1253.6407,902.9392,145.2458,3.7833,2.3333
7/9/2009,14,839.8000,1195.9318,617.5716,245.2388,19.9167,10.8333
7/9/2009,15,807.3502,1078.5966,603.9443,290.1064,44.1000,29.4667
7/9/2009,16,500.4977,909.6369,309.8560,275.8739,61.8000,43.0500
7/9/2009,17,183.1470,700.5952,66.2983,153.2901,81.8000,61.1833
7/9/2009,18,273.6333,465.8214,479.0360,134.7647,44.6500,28.6167
7/9/2009,19,45.9400,221.8987,66.4720,37.0799,30.2833,23.7833
7/9/2009,20,2.4943,22.9171,18.6688,3.3370,2.0667,1.4500
7/9/2009,21,-5.0699,0.0000,-0.5330,-3.7035,-1.0000,-1.0000
7/9/2009,22,-4.0058,0.0000,-0.5484,-2.8530,-1.0000,-1.0000
7/9/2009,23,-3.4209,0.0000,-0.3172,-2.4366,-1.0000,-1.0000
7/10/2009,0,-3.8479,0.0000,-0.4977,-2.9450,-1.0000,-1.0000
7/10/2009,1,-3.6011,0.0000,-0.4806,-2.8247,-1.0000,-1.0000
7/10/2009,2,-4.4718,0.0000,-0.1415,-3.5433,-1.0000,-1.0000
7/10/2009,3,-3.7490,0.0000,-0.1112,-2.9735,-1.0000,-1.0000
7/10/2009,4,-3.4667,0.0000,-0.3919,-2.5248,-1.0000,-1.0000
7/10/2009,5,-0.7247,7.7923,8.1471,-0.2058,-1.0000,-1.0000
7/10/2009,6,58.9993,176.3274,50.4843,54.3634,37.3500,13.3000
7/10/2009,7,246.1433,419.7802,265.4840,170.6660,81.6000,35.4167
7/10/2009,8,401.7947,657.5808,247.4815,283.3903,96.1833,74.1167
7/10/2009,9,671.9905,872.5870,732.6937,173.3979,34.7500,11.2833
7/10/2009,10,888.1277,1049.9954,929.1930,133.8008,10.4000,4.2000
7/10/2009,11,884.4815,1177.6626,622.3997,303.3875,35.9167,7.8167
7/10/2009,12,974.4432,1246.8618,717.9345,264.5779,31.6167,8.4833
7/10/2009,13,945.5483,1252.8601,626.9303,316.5098,53.5167,23.5833
7/10/2009,14,610.1450,1195.2381,269.0725,342.2343,56.3667,29.2000
7/10/2009,15,716.0700,1077.9178,506.3936,291.3419,46.7333,23.9000
7/10/2009,16,520.1155,908.8999,421.2614,223.0200,36.7333,22.3833
7/10/2009,17,298.4500,699.7306,187.2810,197.1854,75.7500,55.7500
7/10/2009,18,96.0962,464.7688,15.8444,92.2805,93.6333,77.3167
7/10/2009,19,25.1860,220.6190,-4.2355,24.3653,74.7833,54.1667
7/10/2009,20,2.8417,22.2789,1.0754,-1.4237,7.7333,6.3333
7/10/2009,21,-0.0302,0.0000,0.8766,-1.9629,-1.0000,-1.0000
7/10/2009,22,-1.8203,0.0000,0.9839,-2.6243,-1.0000,-1.0000
7/10/2009,23,-2.9891,0.0000,0.5521,-2.9047,-1.0000,-1.0000
7/11/2009,0,-3.8771,0.0000,0.3187,-3.3321,-1.0000,-1.0000
7/11/2009,1,-4.1287,0.0000,0.7757,-3.4454,-1.0000,-1.0000
7/11/2009,2,-3.8595,0.0000,0.5335,-3.3191,-1.0000,-1.0000
7/11/2009,3,-4.6351,0.0000,-1.6473,-3.7002,-1.0000,-1.0000
7/11/2009,4,-3.4287,0.0000,0.3060,-2.5971,-1.0000,-1.0000
7/11/2009,5,0.9394,7.1587,24.4720,1.2615,-1.0000,-1.0000
7/11/2009,6,70.6313,173.8886,381.5455,41.7259,0.9333,0.8833
7/11/2009,7,268.4130,417.5445,718.9892,64.8959,1.4000,1.4000
7/11/2009,8,468.6688,655.6089,849.9523,58.4195,0.9833,0.9833
7/11/2009,9,667.4703,870.8941,912.4330,60.5172,1.0000,1.0000
7/11/2009,10,836.6978,1048.5749,943.8950,67.1107,1.0000,1.0000
7/11/2009,11,960.0032,1176.4886,954.2225,75.7866,1.0000,1.0000
7/11/2009,12,1024.9547,1245.8908,947.5840,90.6899,2.6167,1.5333
7/11/2009,13,1033.2155,1252.0342,870.4677,174.9317,17.6667,11.4167
7/11/2009,14,152.1637,1194.4889,6.6434,142.3716,88.1667,54.7333
7/11/2009,15,556.6062,1077.1717,205.5254,383.4166,85.8000,64.6000
7/11/2009,16,240.4449,908.0821,74.3418,177.1902,91.9500,70.0833
7/11/2009,17,33.8547,698.7714,-4.7054,33.8547,98.4333,85.7833
7/11/2009,18,87.5790,463.6091,67.8475,70.6099,89.7333,66.1500
7/11/2009,19,67.0006,219.2215,46.0639,62.4977,40.4167,18.2667
7/11/2009,20,-0.2672,21.6024,8.5785,0.3971,-0.5833,-0.6500
7/11/2009,21,-4.1127,0.0000,0.7693,-3.3057,-1.0000,-1.0000
7/11/2009,22,-3.2444,0.0000,0.4630,-2.7044,-1.0000,-1.0000
7/11/2009,23,-3.9044,0.0000,-0.3755,-3.0463,-1.0000,-1.0000
7/12/2009,0,-1.6788,0.0000,0.7844,-1.3256,-1.0000,-1.0000
7/12/2009,1,-2.6607,0.0000,0.5186,-2.0773,-1.0000,-1.0000
7/12/2009,2,-5.3533,0.0000,-1.3463,-4.1396,-1.0000,-1.0000
7/12/2009,3,-3.8530,0.0000,-0.3272,-2.8322,-1.0000,-1.0000
7/12/2009,4,-4.4607,0.0000,-0.4066,-3.2909,-1.0000,-1.0000
7/12/2009,5,-0.6976,6.5374,24.2511,0.0567,-1.0000,-1.0000
7/12/2009,6,88.4107,171.3881,452.6210,50.7880,2.1833,0.8000
7/12/2009,7,239.1513,415.2566,603.1418,69.6772,3.7833,2.7667
7/12/2009,8,483.0760,653.5938,691.4715,150.1592,33.6964,11.8214
7/12/2009,9,563.7442,869.1644,481.2997,236.9504,51.7000,22.0500
7/12/2009,10,550.9913,1047.1206,150.8358,422.4189,93.2333,71.4000
7/12/2009,11,720.3855,1175.2801,209.2193,503.3477,86.5000,55.8929
7/12/2009,12,611.2338,1244.8812,110.4507,500.4649,93.9833,72.9167
7/12/2009,13,412.7180,1251.1624,18.5248,401.3156,97.5667,85.3000
7/12/2009,14,234.6388,1193.6840,2.2125,234.0179,92.9500,67.4833
7/12/2009,15,653.8950,1076.3574,347.0303,366.6082,74.2500,52.3667
7/12/2009,16,127.0041,907.1829,9.5646,109.9130,94.0667,68.0833
7/12/2009,17,223.1858,697.7174,140.6965,133.2310,91.0500,67.0333
7/12/2009,18,307.9903,462.3413,384.8843,181.3739,71.0667,47.2500
7/12/2009,19,113.6958,217.7057,291.7025,92.5195,46.6333,26.8500
7/12/2009,20,4.7661,20.8772,0.5524,5.6661,2.5833,1.0167
7/12/2009,21,-3.7514,0.0000,-0.3087,-2.8012,-1.0000,-1.0000
7/12/2009,22,-5.4766,0.0000,-1.0352,-4.1978,-1.0000,-1.0000
7/12/2009,23,-3.7372,0.0000,-0.4937,-2.7296,-1.0000,-1.0000
7/13/2009,0,-5.2086,0.0000,-0.4928,-3.9356,-1.0000,-1.0000
7/13/2009,1,-4.0878,0.0000,-0.4087,-3.2137,-1.0000,-1.0000
7/13/2009,2,-4.1216,0.0000,-0.4255,-3.1318,-1.0000,-1.0000
7/13/2009,3,-3.7516,0.0000,-0.1459,-2.9645,-1.0000,-1.0000
7/13/2009,4,-3.3316,0.0000,-0.2630,-2.4452,-1.0000,-1.0000
7/13/2009,5,0.1425,5.9258,22.6417,0.6723,-1.0000,-1.0000
7/13/2009,6,80.4516,168.8273,436.1130,44.2619,0.7333,0.7333
7/13/2009,7,261.3085,412.9176,716.2068,61.3286,1.0000,1.0000
7/13/2009,8,465.4085,651.5366,827.5210,65.8518,1.0000,1.0000
7/13/2009,9,659.1635,867.3985,886.2247,70.4340,1.0000,1.0000
7/13/2009,10,849.3403,1045.6329,925.9908,97.3319,5.7000,3.6667
7/13/2009,11,692.8797,1174.0375,408.1552,307.9414,60.1833,38.6833
7/13/2009,12,250.6708,1243.8331,27.2187,219.7326,95.3000,80.1333
7/13/2009,13,67.2273,1250.2446,-4.5398,67.2114,96.5000,72.0500
7/13/2009,14,129.5277,1192.8225,-5.6646,129.3764,92.4000,45.8500
7/13/2009,15,420.6133,1075.4745,81.1282,354.5422,84.6167,53.6833
7/13/2009,16,312.6155,906.2017,27.4118,291.2772,85.5500,64.8667
7/13/2009,17,361.5857,696.5677,195.7319,263.8172,76.8833,49.7167
7/13/2009,18,283.0975,460.9653,440.0336,152.8225,36.8167,14.4500
7/13/2009,19,96.8981,216.0715,236.5624,68.5881,43.2500,21.1167
7/13/2009,20,-1.4354,20.1251,-1.4502,-0.8698,-0.0833,-0.4500
7/13/2009,21,-4.8075,0.0000,-1.0747,-3.5488,-1.0000,-1.0000
7/13/2009,22,-3.8157,0.0000,0.1659,-2.9156,-1.0000,-1.0000
7/13/2009,23,-5.9178,0.0000,-1.7011,-4.6561,-1.0000,-1.0000
7/14/2009,0,-5.1379,0.0000,-0.5698,-3.9699,-1.0000,-1.0000
7/14/2009,1,-3.4649,0.0000,-0.1832,-2.5790,-1.0000,-1.0000
7/14/2009,2,-3.7536,0.0000,-0.4251,-2.7308,-1.0000,-1.0000
7/14/2009,3,-5.0029,0.0000,-0.8126,-3.8350,-1.0000,-1.0000
7/14/2009,4,-4.4106,0.0000,-0.9896,-3.4351,-1.0000,-1.0000
7/14/2009,5,-1.7518,5.3307,7.1666,-0.9773,-1.0000,-1.0000
7/14/2009,6,75.1063,166.2080,367.4618,43.1396,0.8000,0.8000
7/14/2009,7,259.6560,410.5288,699.3602,67.3108,1.0000,1.0000
7/14/2009,8,461.8262,649.4385,827.1207,66.9546,0.9333,0.9333
7/14/2009,9,667.8283,865.5975,893.1665,73.4127,1.0000,1.0000
7/14/2009,10,841.6463,1044.1125,931.8893,81.5114,1.3500,1.0667
7/14/2009,11,971.2603,1172.7612,944.0015,97.0378,2.2667,1.2167
7/14/2009,12,1043.9310,1242.7467,940.1157,118.1257,4.3000,2.3667
7/14/2009,13,1012.2267,1249.2804,900.0897,125.0808,8.2667,4.5000
7/14/2009,14,1024.6573,1191.9045,970.7933,119.6036,9.0167,3.9833
7/14/2009,15,901.0885,1074.5225,960.6522,102.3011,7.8167,4.3000
7/14/2009,16,733.8977,905.1381,937.0455,89.1052,7.0500,4.6667
7/14/2009,17,511.7272,695.3219,608.7584,187.4872,49.9000,36.3333
7/14/2009,18,248.1077,459.4805,360.7328,155.2598,75.5000,54.3500
7/14/2009,19,138.5393,214.3188,463.9838,91.6147,86.3000,64.8667
7/14/2009,20,5.7534,19.3284,14.6247,6.3562,5.6833,4.3333
7/14/2009,21,-5.2546,0.0000,-2.5738,-4.0371,-1.0000,-1.0000
7/14/2009,22,-5.0947,0.0000,-1.0672,-4.1753,-1.0000,-1.0000
7/14/2009,23,-5.5179,0.0000,-1.0172,-4.2302,-1.0000,-1.0000
