DATE,HOUR-MST,Avg Global PSP [W/m^2],Avg Global Extraterrestrial (calc) [W/m^2],Avg Direct NIP #2 [W/m^2],Avg Diffuse PSP (sband corr) [W/m^2],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%]
7/2/2006,1,-3.5470,0.0000,0.2037,-2.4290,-1.0000,-1.0000
7/2/2006,2,-3.0099,0.0000,0.4127,-2.2075,-1.0000,-1.0000
7/2/2006,3,-3.1396,0.0000,0.2006,-2.0720,-1.0000,-1.0000
7/2/2006,4,-3.6095,0.0000,-0.0599,-2.3403,-1.0000,-1.0000
7/2/2006,5,1.4084,13.1691,31.1935,3.7404,-1.0000,-1.0000
7/2/2006,6,88.2715,193.9509,399.0168,58.1206,1.5833,1.4833
7/2/2006,7,268.3205,436.1092,647.8192,85.8760,1.4000,1.1000
7/2/2006,8,475.4830,672.0940,775.0072,97.1339,1.5000,0.7833
7/2/2006,9,673.9508,885.0583,853.4538,102.1033,0.0167,0.0167
7/2/2006,10,847.0248,1060.3544,890.4508,111.3112,1.5000,1.0333
7/2/2006,11,790.1665,1185.9923,528.7918,305.4316,44.3167,30.5500
7/2/2006,12,943.0880,1253.3870,522.1265,436.8760,73.5500,53.9333
7/2/2006,13,320.6145,1257.9354,8.8136,314.5837,95.3333,79.4500
7/2/2006,14,853.8213,1199.3192,468.7462,401.4555,57.7667,34.5167
7/2/2006,15,318.8037,1081.5346,5.8473,315.6283,94.6333,77.0833
7/2/2006,16,243.6551,912.6148,13.4404,236.8109,94.9833,79.3333
7/2/2006,17,67.4358,704.1028,-4.5808,67.4358,98.8667,91.0833
7/2/2006,18,53.0162,470.3102,4.7742,52.2057,98.2167,86.2833
7/2/2006,19,53.9034,227.7186,33.1950,51.8087,91.6500,52.0833
7/2/2006,20,1.2433,26.0854,1.6590,1.3225,2.8333,0.3000
7/2/2006,21,-2.3402,0.0000,-0.0204,-1.6543,-1.0000,-1.0000
7/2/2006,22,-0.5134,0.0000,2.0637,-0.4932,-1.0000,-1.0000
7/2/2006,23,-2.9511,0.0000,0.7040,-2.0255,-1.0000,-1.0000
7/3/2006,0,-3.2034,0.0000,-1.3837,-2.2333,-1.0000,-1.0000
7/3/2006,1,-2.4050,0.0000,-0.4602,-1.5006,-1.0000,-1.0000
7/3/2006,2,-1.8514,0.0000,0.6355,-1.2942,-1.0000,-1.0000
7/3/2006,3,-1.8050,0.0000,-0.4790,-1.1046,-1.0000,-1.0000
7/3/2006,4,-1.9222,0.0000,-0.7174,-1.1508,-1.0000,-1.0000
7/3/2006,5,1.2086,12.5370,0.8833,1.5333,-1.0000,-1.0000
7/3/2006,6,65.1177,192.0770,18.0380,63.5211,77.0167,65.4000
7/3/2006,7,231.0688,434.3483,216.7003,174.5862,80.8667,60.8000
7/3/2006,8,217.5050,670.5122,4.7875,217.2155,93.0167,83.0333
7/3/2006,9,213.4690,883.6922,2.2814,212.8810,97.7833,82.9500
7/3/2006,10,306.4320,1059.2247,9.8150,304.2922,97.6667,79.7000
7/3/2006,11,417.2172,1185.1023,53.8862,362.6365,78.7167,53.2333
7/3/2006,12,1015.5113,1252.7245,722.9122,293.5305,22.2833,11.7333
7/3/2006,13,792.1707,1257.4700,299.2471,475.7799,66.9167,47.1500
7/3/2006,14,388.1408,1199.0086,54.7038,333.8898,92.0833,65.9667
7/3/2006,15,272.6052,1081.3232,4.6522,271.7664,99.3000,87.7833
7/3/2006,16,283.2712,912.4417,3.2430,282.0622,99.3333,90.9833
7/3/2006,17,239.4735,703.9028,4.8077,239.2497,98.3667,87.6833
7/3/2006,18,140.5159,470.0206,15.1737,135.5583,97.9833,88.1167
7/3/2006,19,33.2066,227.2855,-0.3439,33.2066,88.6607,56.8393
7/3/2006,20,3.2761,25.8154,0.7772,3.4993,14.4000,12.2000
7/3/2006,21,-1.3385,0.0000,1.2192,-1.0164,-1.0000,-1.0000
7/3/2006,22,-4.0959,0.0000,0.1933,-3.1415,-1.0000,-1.0000
7/3/2006,23,-4.4860,0.0000,0.5181,-3.2668,-1.0000,-1.0000
7/4/2006,0,-1.7994,0.0000,1.9461,-1.5541,-1.0000,-1.0000
7/4/2006,1,-1.2557,0.0000,1.7187,-1.2580,-1.0000,-1.0000
7/4/2006,2,-4.4551,0.0000,0.8092,-3.5424,-1.0000,-1.0000
7/4/2006,3,-4.2333,0.0000,0.1416,-3.3971,-1.0000,-1.0000
7/4/2006,4,-5.0353,0.0000,-0.8063,-3.7768,-1.0000,-1.0000
7/4/2006,5,1.5644,11.8929,42.1856,4.0048,-1.0000,-1.0000
7/4/2006,6,91.5682,190.1292,453.7547,57.7561,0.9667,0.9667
7/4/2006,7,272.3315,432.5265,712.5810,76.9787,0.3000,0.3000
7/4/2006,8,474.8170,668.8804,818.7067,83.6250,0.7500,0.6833
7/4/2006,9,667.5408,882.2855,886.2352,84.6555,0.1667,0.1667
7/4/2006,10,832.7078,1058.0611,893.8802,105.2733,0.7333,0.7333
7/4/2006,11,993.2247,1184.1820,917.9737,150.8666,8.6667,4.8833
7/4/2006,12,1031.0355,1252.0291,798.3167,257.1238,30.6167,19.8333
7/4/2006,13,783.0492,1256.9664,308.7433,458.7356,65.5833,48.5167
7/4/2006,14,788.4032,1198.6509,394.4450,412.1021,61.0500,38.0167
7/4/2006,15,505.2005,1081.0532,255.5608,287.4481,61.4500,45.4000
7/4/2006,16,653.1520,912.1960,585.3663,263.3750,36.9833,21.7833
7/4/2006,17,422.6757,703.6162,441.5024,208.3169,43.6833,27.4333
7/4/2006,18,91.2370,469.6298,11.4742,86.7199,78.1167,57.9500
7/4/2006,19,3.5931,226.7381,-7.2078,4.1521,84.5333,59.4500
7/4/2006,20,2.9701,25.4959,2.9421,2.7963,14.2167,12.6000
7/4/2006,21,-0.5020,0.0000,1.7295,-0.5817,-1.0000,-1.0000
7/4/2006,22,0.2047,0.0000,3.0497,-0.2739,-1.0000,-1.0000
7/4/2006,23,-0.3242,0.0000,3.1098,-0.7505,-1.0000,-1.0000
7/5/2006,0,-0.7787,0.0000,3.1573,-0.9848,-1.0000,-1.0000
7/5/2006,1,-1.5568,0.0000,3.0643,-1.2797,-1.0000,-1.0000
7/5/2006,2,-2.0857,0.0000,1.8946,-1.6819,-1.0000,-1.0000
7/5/2006,3,-2.7512,0.0000,2.6060,-1.8952,-1.0000,-1.0000
7/5/2006,4,-1.4439,0.0000,1.9706,-1.0711,-1.0000,-1.0000
7/5/2006,5,3.2134,11.2411,21.5348,3.9528,-1.0000,-1.0000
7/5/2006,6,86.3869,188.1096,254.2057,71.4700,12.4333,8.3500
7/5/2006,7,187.5812,430.6446,82.1082,167.8544,89.7167,82.3000
7/5/2006,8,341.9288,667.2005,237.2789,238.6503,73.2333,59.6167
7/5/2006,9,537.5862,880.8398,297.4056,337.2097,72.9333,44.3500
7/5/2006,10,737.1877,1056.8637,473.5412,344.3126,44.2833,25.0000
7/5/2006,11,872.6837,1183.2282,584.4449,321.5794,22.6500,9.9500
7/5/2006,12,960.0948,1251.2993,603.0364,367.1793,34.0833,14.5167
7/5/2006,13,792.5898,1256.4234,388.3499,403.3732,61.2167,42.1000
7/5/2006,14,830.8998,1198.2437,435.9654,427.5632,57.4333,36.7667
7/5/2006,15,445.8437,1080.7228,130.5063,340.0482,84.1000,61.5667
7/5/2006,16,209.5188,911.8767,2.4838,206.5702,91.7333,74.9000
7/5/2006,17,157.4660,703.2409,-0.7850,157.4660,97.5000,87.7833
7/5/2006,18,68.6211,469.1364,0.6799,68.6211,97.7333,83.4667
7/5/2006,19,46.0348,226.0756,-1.3505,46.0348,87.1167,60.2333
7/5/2006,20,1.0954,25.1226,-0.3525,1.6158,1.3833,-0.0833
7/5/2006,21,-2.5622,0.0000,0.3545,-1.9534,-1.0000,-1.0000
7/5/2006,22,-3.5360,0.0000,0.1107,-2.7343,-1.0000,-1.0000
7/5/2006,23,-2.9762,0.0000,0.4566,-2.3549,-1.0000,-1.0000
7/6/2006,0,-2.4123,0.0000,1.1903,-1.8522,-1.0000,-1.0000
7/6/2006,1,-2.4810,0.0000,0.3186,-1.8811,-1.0000,-1.0000
7/6/2006,2,-3.7476,0.0000,0.1589,-2.8070,-1.0000,-1.0000
7/6/2006,3,-3.0834,0.0000,0.3632,-2.2923,-1.0000,-1.0000
7/6/2006,4,-3.6937,0.0000,-0.0788,-2.7256,-1.0000,-1.0000
7/6/2006,5,3.4520,10.5879,14.3417,4.7431,-1.0000,-1.0000
7/6/2006,6,88.9642,186.0198,106.7241,83.2659,83.5000,59.4667
7/6/2006,7,144.8158,428.7043,27.3621,142.3867,98.7667,92.3667
7/6/2006,8,450.4122,665.4732,511.4261,199.5136,52.5333,28.2167
7/6/2006,9,660.8812,879.3549,732.1638,181.0569,18.6667,9.8500
7/6/2006,10,606.5670,1055.6320,356.8445,328.8669,65.8000,39.7667
7/6/2006,11,455.6810,1182.2426,29.0943,447.4215,98.9000,76.3500
7/6/2006,12,664.1858,1250.5345,189.0377,486.6955,93.3333,67.8167
7/6/2006,13,253.2533,1255.8392,21.8942,227.2881,93.7833,76.0833
7/6/2006,14,61.2069,1197.7866,-8.9257,61.5238,93.5833,55.5333
7/6/2006,15,37.8266,1080.3305,-1.4633,37.7857,98.2167,63.4167
7/6/2006,16,168.1146,911.4818,1.3194,165.5537,97.0667,83.5000
7/6/2006,17,310.3710,702.7761,152.9694,246.5171,87.6167,69.6667
7/6/2006,18,218.5964,468.5392,101.8518,182.7570,89.1000,73.1333
7/6/2006,19,34.7589,225.2974,18.1583,33.8372,50.9167,32.8000
7/6/2006,20,0.4356,24.6930,7.1649,1.8245,3.8333,2.3000
7/6/2006,21,-4.0965,0.0000,1.0370,-2.9209,-1.0000,-1.0000
7/6/2006,22,-2.9094,0.0000,1.2542,-2.3035,-1.0000,-1.0000
7/6/2006,23,-2.9542,0.0000,1.1608,-2.3595,-1.0000,-1.0000
7/7/2006,0,-1.8962,0.0000,1.3057,-1.6163,-1.0000,-1.0000
7/7/2006,1,-3.1001,0.0000,0.5691,-2.3151,-1.0000,-1.0000
7/7/2006,2,-3.2013,0.0000,0.1786,-2.2985,-1.0000,-1.0000
7/7/2006,3,-3.6606,0.0000,0.6578,-2.5799,-1.0000,-1.0000
7/7/2006,4,-3.9193,0.0000,0.5493,-2.9480,-1.0000,-1.0000
7/7/2006,5,0.4475,9.9241,45.7760,3.1641,-1.0000,-1.0000
7/7/2006,6,92.6473,183.8611,526.5492,54.7987,-0.0500,-0.0500
7/7/2006,7,276.8143,426.7065,765.4578,67.7296,0.0000,0.0000
7/7/2006,8,476.2603,663.6993,861.8572,64.2824,0.0000,0.0000
7/7/2006,9,665.5292,877.8314,900.4473,69.0596,0.3500,0.3500
7/7/2006,10,835.0963,1054.3662,933.0252,78.4221,2.1833,1.6667
7/7/2006,11,705.3205,1181.2238,540.5820,220.2918,47.7667,36.6167
7/7/2006,12,601.4182,1249.7339,140.3837,457.9359,91.0333,74.0833
7/7/2006,13,326.5850,1255.2127,39.0496,270.8779,96.5500,80.4333
7/7/2006,14,401.7942,1197.2782,20.0140,385.9706,92.9833,70.8667
7/7/2006,15,362.8453,1079.8748,22.3939,346.1457,97.5333,82.5500
7/7/2006,16,196.3788,911.0101,0.2168,196.3788,98.9667,90.1500
7/7/2006,17,344.9687,702.2203,326.0050,203.7947,74.3667,56.8167
7/7/2006,18,294.9410,467.8372,377.5372,166.3125,54.8167,40.5833
7/7/2006,19,80.8406,224.4025,-1.9398,81.1468,89.0833,79.6167
7/7/2006,20,-0.9266,24.2069,-4.0925,-0.7588,10.4167,10.0000
7/7/2006,21,0.0359,0.0000,0.2500,0.2392,-1.0000,-1.0000
7/7/2006,22,0.6355,0.0000,1.5544,0.8945,-1.0000,-1.0000
7/7/2006,23,2.8572,0.0000,3.3388,2.8531,-1.0000,-1.0000
7/8/2006,0,2.9668,0.0000,2.4740,2.5781,-1.0000,-1.0000
7/8/2006,1,2.3990,0.0000,1.5381,1.0849,-1.0000,-1.0000
7/8/2006,2,0.5920,0.0000,-0.6547,-0.9503,-1.0000,-1.0000
7/8/2006,3,-1.8602,0.0000,0.1151,-2.1494,-1.0000,-1.0000
7/8/2006,4,-0.2229,0.0000,0.7646,-1.2365,-1.0000,-1.0000
7/8/2006,5,2.1815,9.2741,1.2216,1.3637,-1.0000,-1.0000
7/8/2006,6,14.6850,181.6353,1.5539,14.6549,64.8500,46.4000
7/8/2006,7,49.8464,424.6525,0.0186,49.8464,96.8333,89.8333
7/8/2006,8,116.0667,661.8794,1.0916,116.0667,99.5333,96.0833
7/8/2006,9,113.1300,876.2695,-1.8033,113.1170,98.1167,78.5333
7/8/2006,10,127.1296,1053.0665,1.5462,126.9714,97.1333,64.7333
7/8/2006,11,79.3850,1180.1715,0.3534,79.3131,88.5000,43.9667
7/8/2006,12,119.8659,1248.8967,1.3587,119.8653,93.7833,59.0167
7/8/2006,13,248.8445,1254.5432,2.8395,248.8445,98.6833,77.2500
7/8/2006,14,128.9241,1196.7169,0.7647,128.9241,96.2667,59.4333
7/8/2006,15,199.0413,1079.3545,1.7060,199.0413,99.2667,75.6500
7/8/2006,16,152.4285,910.4602,2.4581,152.4285,99.5833,86.0167
7/8/2006,17,135.7821,701.5724,2.5769,135.7821,99.4000,92.1667
7/8/2006,18,71.2593,467.0295,-0.7654,71.2469,98.1667,88.7333
7/8/2006,19,22.2176,223.3905,0.1078,22.1706,87.0167,60.0500
7/8/2006,20,0.9481,23.6798,0.8537,0.8911,2.2000,0.9500
7/8/2006,21,-1.2746,0.0000,1.6132,-1.2914,-1.0000,-1.0000
7/8/2006,22,-0.9630,0.0000,2.2215,-1.1150,-1.0000,-1.0000
7/8/2006,23,-0.6358,0.0000,1.7271,-0.9236,-1.0000,-1.0000
7/9/2006,0,-0.2590,0.0000,0.1983,-0.2287,-1.0000,-1.0000
7/9/2006,1,-0.0447,0.0000,0.2015,-0.0412,-1.0000,-1.0000
7/9/2006,2,-0.0951,0.0000,0.3896,0.0016,-1.0000,-1.0000
7/9/2006,3,-0.1274,0.0000,0.5679,0.0821,-1.0000,-1.0000
7/9/2006,4,0.0000,0.0000,1.5628,-0.0383,-1.0000,-1.0000
7/9/2006,5,0.6473,8.6199,1.5661,0.5602,-1.0000,-1.0000
7/9/2006,6,11.6528,179.3440,1.3828,11.6480,71.7500,48.9000
7/9/2006,7,43.8348,422.5435,1.6349,43.8348,97.6000,87.6333
7/9/2006,8,64.8854,660.0143,1.6908,64.8676,99.2333,91.2167
7/9/2006,9,96.5348,874.6696,2.0180,96.4829,99.2167,79.4500
7/9/2006,10,123.4437,1051.7326,0.2396,123.3956,98.3000,68.1000
7/9/2006,11,140.9947,1179.0850,-0.1515,140.9947,91.2542,48.6610
7/9/2006,12,120.7013,1248.0219,-0.9380,120.6878,94.5833,58.9833
7/9/2006,13,170.7947,1253.8294,0.2687,170.7947,95.7458,62.8305
7/9/2006,14,214.8890,1196.1014,2.3157,214.8890,94.8500,53.0667
7/9/2006,15,147.3042,1078.7679,0.2802,147.3041,98.5667,67.6667
7/9/2006,16,128.9722,909.8309,0.3294,128.9686,99.2000,77.0333
7/9/2006,17,116.0449,700.8310,2.4959,116.0449,99.4000,88.0167
7/9/2006,18,78.8883,466.1152,1.7309,78.8883,97.6167,81.3667
7/9/2006,19,33.1978,222.2608,1.3416,33.1821,61.9333,48.8000
7/9/2006,20,0.5751,23.1012,2.1968,0.4612,0.8000,0.2000
7/9/2006,21,-0.1558,0.0000,2.2210,-0.2170,-1.0000,-1.0000
7/9/2006,22,-0.6334,0.0000,0.6596,-0.7720,-1.0000,-1.0000
7/9/2006,23,-0.4566,0.0000,2.1821,-0.7364,-1.0000,-1.0000
7/10/2006,0,-0.3913,0.0000,2.2127,-0.6805,-1.0000,-1.0000
7/10/2006,1,-0.6675,0.0000,1.6046,-0.8659,-1.0000,-1.0000
7/10/2006,2,-1.8033,0.0000,1.2530,-1.6817,-1.0000,-1.0000
7/10/2006,3,-2.9024,0.0000,0.3967,-2.6207,-1.0000,-1.0000
7/10/2006,4,-2.9799,0.0000,0.9681,-2.6575,-1.0000,-1.0000
7/10/2006,5,0.7685,7.9698,25.8737,1.7894,-1.0000,-1.0000
7/10/2006,6,105.7034,176.9886,503.3748,59.7722,0.1667,0.0333
7/10/2006,7,264.3548,420.3806,650.1143,111.9377,7.9167,2.7333
7/10/2006,8,280.9157,658.1048,373.7862,131.8565,21.2500,14.7333
7/10/2006,9,678.8222,873.0319,796.6893,162.4065,14.1167,7.9667
7/10/2006,10,731.0872,1050.3642,556.1773,260.8832,31.9167,6.9833
7/10/2006,11,957.1790,1177.9640,855.0650,172.3651,6.0167,1.4500
7/10/2006,12,1039.4743,1247.1090,902.5293,159.4876,6.7167,1.8333
7/10/2006,13,1026.1615,1253.0702,913.9302,131.8021,3.2667,1.9167
7/10/2006,14,958.8838,1195.4307,886.0277,139.1814,3.6250,1.7143
7/10/2006,15,795.1925,1078.1143,752.6537,168.5205,9.1500,4.9333
7/10/2006,16,434.2338,909.1209,370.9663,171.5684,32.8000,24.9667
7/10/2006,17,313.9007,699.9953,153.9231,240.7297,75.1667,60.2667
7/10/2006,18,298.9000,465.0934,456.0713,166.3736,51.3167,24.7833
7/10/2006,19,105.1687,221.0130,203.3508,91.1569,42.0667,14.5833
7/10/2006,20,-0.8999,22.4702,-0.7089,1.4179,0.4333,-0.0333
7/10/2006,21,-3.4747,0.0000,0.5189,-2.4683,-1.0000,-1.0000
7/10/2006,22,-3.4611,0.0000,-0.2165,-2.4132,-1.0000,-1.0000
7/10/2006,23,-2.8728,0.0000,0.2711,-2.1735,-1.0000,-1.0000
7/11/2006,0,-2.4357,0.0000,0.7082,-1.7295,-1.0000,-1.0000
7/11/2006,1,-3.7072,0.0000,0.2807,-2.7792,-1.0000,-1.0000
7/11/2006,2,-3.0906,0.0000,0.6805,-2.2955,-1.0000,-1.0000
7/11/2006,3,-1.9851,0.0000,0.5336,-1.4543,-1.0000,-1.0000
7/11/2006,4,-2.1487,0.0000,0.4049,-1.5263,-1.0000,-1.0000
7/11/2006,5,1.4184,7.3365,19.4891,2.6698,-1.0000,-1.0000
7/11/2006,6,64.7668,174.5703,193.8118,60.0833,50.8667,25.7333
7/11/2006,7,164.0800,418.1645,70.9018,136.6189,61.8500,44.5667
7/11/2006,8,489.8773,656.1514,778.7450,120.5062,14.4333,9.4333
7/11/2006,9,658.5017,871.3568,869.0413,93.9759,1.7833,1.2333
7/11/2006,10,907.5417,1048.9615,886.8303,206.0770,22.8000,11.6000
7/11/2006,11,616.2195,1176.8081,307.2464,343.5510,72.1333,47.1167
7/11/2006,12,328.8960,1246.1570,84.1878,236.8450,83.9667,62.5667
7/11/2006,13,760.9887,1252.2645,358.9150,404.3561,62.1000,41.2833
7/11/2006,14,1025.3885,1194.7039,720.8806,357.0703,47.6667,26.4667
7/11/2006,15,528.2002,1077.3922,231.7491,322.0696,63.1667,47.8333
7/11/2006,16,497.4615,908.3293,325.3463,280.4365,62.3000,48.6333
7/11/2006,17,249.5454,699.0644,200.8828,149.2349,66.9333,51.4167
7/11/2006,18,47.9330,463.9637,0.3415,47.9330,86.0167,57.0833
7/11/2006,19,32.4863,219.6469,6.2074,32.4131,80.9500,68.8500
7/11/2006,20,-0.0424,21.8071,7.5512,0.8088,0.3333,-0.0333
7/11/2006,21,-2.4168,0.0000,0.6250,-1.8592,-1.0000,-1.0000
7/11/2006,22,-2.4747,0.0000,0.4076,-1.7862,-1.0000,-1.0000
7/11/2006,23,-3.6526,0.0000,0.3173,-2.9051,-1.0000,-1.0000
7/12/2006,0,-4.5473,0.0000,0.3745,-3.4694,-1.0000,-1.0000
7/12/2006,1,-5.2058,0.0000,-0.1318,-4.0037,-1.0000,-1.0000
7/12/2006,2,-3.5014,0.0000,0.7788,-2.4923,-1.0000,-1.0000
7/12/2006,3,-3.6202,0.0000,0.2081,-2.7563,-1.0000,-1.0000
7/12/2006,4,-5.9715,0.0000,-0.1547,-4.7126,-1.0000,-1.0000
7/12/2006,5,-0.7845,6.7090,24.0637,1.2388,-1.0000,-1.0000
7/12/2006,6,84.2407,172.0908,434.2140,55.7955,1.2833,0.8000
7/12/2006,7,263.0340,415.8964,702.4417,76.9030,0.8167,0.8000
7/12/2006,8,467.8300,654.1549,849.6698,71.7032,0.0667,0.0667
7/12/2006,9,663.4937,869.6446,911.5215,72.2451,0.2000,0.2000
7/12/2006,10,849.0923,1047.5243,927.6485,102.1717,6.5893,3.9286
7/12/2006,11,962.9878,1175.6171,873.3707,166.0522,16.8500,9.1667
7/12/2006,12,745.5172,1245.1656,522.4794,232.9273,37.3833,27.4333
7/12/2006,13,513.4035,1251.4123,200.6507,318.9760,74.1667,59.5333
7/12/2006,14,327.2130,1193.9198,52.8184,272.1240,84.1500,62.1000
7/12/2006,15,635.7777,1076.6008,417.9717,271.8702,42.3000,28.9167
7/12/2006,16,650.8033,907.4552,669.4757,184.8903,30.1167,18.0000
7/12/2006,17,322.9877,698.0376,299.1496,167.6880,47.9000,33.8667
7/12/2006,18,152.9921,462.7253,250.8928,90.8018,20.1071,14.3571
7/12/2006,19,71.4511,218.1621,293.4619,53.1790,11.5667,8.4167
7/12/2006,20,-3.3801,21.0921,18.4816,-0.1967,-0.2000,-0.3167
7/12/2006,21,-5.1836,0.0000,-0.0883,-3.7016,-1.0000,-1.0000
7/12/2006,22,-4.2752,0.0000,-0.2210,-3.0845,-1.0000,-1.0000
7/12/2006,23,-3.2475,0.0000,0.1185,-2.3942,-1.0000,-1.0000
7/13/2006,0,-3.4785,0.0000,0.0508,-2.4314,-1.0000,-1.0000
7/13/2006,1,-4.3897,0.0000,-0.1507,-3.1364,-1.0000,-1.0000
7/13/2006,2,-4.3369,0.0000,-0.3687,-3.1012,-1.0000,-1.0000
7/13/2006,3,-4.5989,0.0000,-0.1569,-3.2364,-1.0000,-1.0000
7/13/2006,4,-3.8220,0.0000,0.0974,-2.6742,-1.0000,-1.0000
7/13/2006,5,-2.2853,6.0908,12.6941,-0.4534,-1.0000,-1.0000
7/13/2006,6,72.8144,169.5514,329.7401,45.9226,0.9667,0.9667
7/13/2006,7,256.1717,413.5772,659.2150,86.2133,0.9667,0.9667
7/13/2006,8,456.3670,652.1159,779.3738,98.6691,0.0667,0.0667
7/13/2006,9,654.1790,867.8958,857.6705,102.3524,0.3000,0.3000
7/13/2006,10,830.2668,1046.0529,893.1938,116.5116,0.5167,0.5167
7/13/2006,11,950.5417,1174.3907,897.2468,135.5976,0.5167,0.5167
7/13/2006,12,1023.4998,1244.1342,909.4423,145.9785,1.3000,1.1667
7/13/2006,13,1021.2437,1250.5121,901.9475,148.7123,0.3667,0.3167
7/13/2006,14,974.8120,1193.0779,866.0737,177.6811,4.3000,2.0000
7/13/2006,15,696.4608,1075.7394,623.7710,180.8640,10.1833,6.4333
7/13/2006,16,629.4410,906.4978,682.3926,164.3448,15.3833,9.4167
7/13/2006,17,181.5712,696.9143,76.0188,143.3145,51.1167,36.7667
7/13/2006,18,65.6872,461.3779,-0.0746,65.6872,44.2167,30.7500
7/13/2006,19,69.4396,216.5585,288.5456,50.8356,25.9167,16.7167
7/13/2006,20,-1.2814,20.3480,14.8767,1.5605,0.8333,0.6167
7/13/2006,21,-6.0665,0.0000,-0.3177,-4.4562,-1.0000,-1.0000
7/13/2006,22,-4.6629,0.0000,0.0564,-3.4696,-1.0000,-1.0000
7/13/2006,23,-4.2605,0.0000,0.0175,-3.1334,-1.0000,-1.0000
7/14/2006,0,-4.1635,0.0000,0.1850,-2.9970,-1.0000,-1.0000
7/14/2006,1,-4.1795,0.0000,-0.0890,-3.0548,-1.0000,-1.0000
7/14/2006,2,-4.5949,0.0000,-0.4351,-3.4123,-1.0000,-1.0000
7/14/2006,3,-5.2981,0.0000,-0.9951,-3.7098,-1.0000,-1.0000
7/14/2006,4,-3.7679,0.0000,0.5025,-2.9244,-1.0000,-1.0000
7/14/2006,5,-1.1957,5.4999,14.3638,0.5062,-1.0000,-1.0000
7/14/2006,6,72.4794,166.9534,339.3628,52.0824,0.8167,0.8167
7/14/2006,7,251.9575,411.2082,653.7225,82.2656,1.1333,1.1333
7/14/2006,8,464.6263,650.0354,818.1387,87.4257,0.2167,0.2167
7/14/2006,9,658.1543,866.1108,877.2788,93.6167,0.2833,0.2833
7/14/2006,10,834.2707,1044.5476,913.7077,103.5310,0.1833,0.1833
7/14/2006,11,958.6583,1173.1289,927.7402,113.5521,0.0000,0.0000
7/14/2006,12,1020.5600,1243.0627,929.5560,120.1732,1.2667,1.1833
7/14/2006,13,1021.8365,1249.5642,918.6413,128.8021,1.8333,1.4667
7/14/2006,14,966.5832,1192.1776,909.9128,124.9626,0.1000,0.0333
7/14/2006,15,846.1345,1074.8075,883.3438,117.2377,0.0000,0.0000
7/14/2006,16,678.1343,905.4567,835.3785,112.4377,0.6167,0.2000
7/14/2006,17,490.7168,695.6938,751.6427,117.7774,4.3833,2.5500
7/14/2006,18,240.4112,459.9212,425.6454,110.8445,13.2667,8.3167
7/14/2006,19,94.5884,214.8359,307.9074,67.7620,17.1000,10.8500
7/14/2006,20,2.8837,19.5590,-0.0601,3.9417,2.7167,1.9833
7/14/2006,21,-6.4298,0.0000,-0.3264,-4.7958,-1.0000,-1.0000
7/14/2006,22,-5.3559,0.0000,0.4174,-4.2519,-1.0000,-1.0000
7/14/2006,23,-5.9983,0.0000,0.2694,-4.8300,-1.0000,-1.0000
7/15/2006,0,-6.0421,0.0000,0.4704,-4.4186,-1.0000,-1.0000
